Date,iv_30d,iv_90d,iv_180d
2018-06-05,0.12399999618530273,0.1472000026702881,0.16309999465942382
2018-06-06,0.11640000343322754,0.141899995803833,0.15970000267028808
2018-06-07,0.12130000114440918,0.1443000030517578,0.16059999465942382
2018-06-08,0.12180000305175781,0.14600000381469727,0.161299991607666
2018-06-11,0.12350000381469727,0.14550000190734863,0.16120000839233398
2018-06-12,0.1234000015258789,0.1459000015258789,0.16170000076293944
2018-06-13,0.12939999580383302,0.14920000076293946,0.16430000305175782
2018-06-14,0.12119999885559082,0.14399999618530274,0.1609000015258789
2018-06-15,0.11979999542236328,0.14420000076293946,0.1631999969482422
2018-06-18,0.123100004196167,0.14479999542236327,0.16350000381469726
2018-06-19,0.13350000381469726,0.15170000076293946,0.16889999389648438
2018-06-20,0.12789999961853027,0.1478999996185303,0.16520000457763673
2018-06-21,0.14640000343322754,0.15869999885559083,0.17200000762939452
2018-06-22,0.13770000457763673,0.155,0.16920000076293945
2018-06-25,0.17329999923706055,0.1752000045776367,0.18270000457763672
2018-06-26,0.15920000076293944,0.16870000839233398,0.17790000915527343
2018-06-27,0.17909999847412109,0.18049999237060546,0.1865999984741211
2018-06-28,0.16850000381469726,0.1752000045776367,0.18290000915527344
2018-06-29,0.1609000015258789,0.1713999938964844,0.1809000015258789
2018-07-02,0.15600000381469725,0.16950000762939454,0.17969999313354493
2018-07-03,0.16139999389648438,0.17350000381469727,0.18229999542236328
2018-07-05,0.14970000267028807,0.16530000686645507,0.17629999160766602
2018-07-06,0.1336999988555908,0.15710000038146973,0.1706999969482422
2018-07-09,0.12689999580383302,0.14869999885559082,0.16290000915527345
2018-07-10,0.12640000343322755,0.14710000038146973,0.16110000610351563
2018-07-11,0.13630000114440918,0.15380000114440917,0.16540000915527345
2018-07-12,0.12579999923706053,0.14760000228881837,0.16100000381469726
2018-07-13,0.12180000305175781,0.14539999961853028,0.15899999618530272
2018-07-16,0.12829999923706054,0.14850000381469727,0.16100000381469726
2018-07-17,0.120600004196167,0.14399999618530274,0.15829999923706053
2018-07-18,0.12100000381469726,0.14390000343322754,0.15880000114440918
2018-07-19,0.12869999885559083,0.14970000267028807,0.1621999931335449
2018-07-20,0.12859999656677246,0.15079999923706056,0.1640999984741211
2018-07-23,0.12619999885559083,0.14859999656677247,0.16239999771118163
2018-07-24,0.12409999847412109,0.14699999809265138,0.1609000015258789
2018-07-25,0.12289999961853028,0.14550000190734863,0.15890000343322755
2018-07-26,0.12140000343322754,0.14399999618530274,0.15869999885559083
2018-07-27,0.13029999732971193,0.15,0.1621999931335449
2018-07-30,0.14260000228881836,0.1565999984741211,0.16680000305175782
2018-07-31,0.12829999923706054,0.14869999885559082,0.16209999084472657
2018-08-01,0.13149999618530273,0.15220000267028808,0.1640999984741211
2018-08-02,0.12189999580383301,0.14760000228881837,0.16079999923706054
2018-08-03,0.11640000343322754,0.14489999771118164,0.15899999618530272
2018-08-06,0.11270000457763672,0.14229999542236327,0.1568000030517578
2018-08-07,0.10930000305175781,0.13930000305175783,0.1540999984741211
2018-08-08,0.10850000381469727,0.13960000038146972,0.15449999809265136
2018-08-09,0.11270000457763672,0.1413000011444092,0.15539999961853027
2018-08-10,0.1315999984741211,0.15220000267028808,0.16290000915527345
2018-08-13,0.1477999973297119,0.16209999084472657,0.16969999313354492
2018-08-14,0.133100004196167,0.15350000381469728,0.16389999389648438
2018-08-15,0.14640000343322754,0.16190000534057616,0.16940000534057617
2018-08-16,0.13449999809265137,0.15510000228881837,0.16469999313354491
2018-08-17,0.12640000343322755,0.15170000076293946,0.16260000228881835
2018-08-20,0.12489999771118164,0.15,0.16149999618530272
2018-08-21,0.12859999656677246,0.151899995803833,0.16329999923706054
2018-08-22,0.1225,0.15079999923706056,0.1625
2018-08-23,0.12409999847412109,0.15060000419616698,0.16280000686645507
2018-08-24,0.11989999771118164,0.14819999694824218,0.1606999969482422
2018-08-27,0.12159999847412109,0.1478999996185303,0.16
2018-08-28,0.125,0.15109999656677245,0.1625
2018-08-29,0.1225,0.14949999809265135,0.16200000762939454
2018-08-30,0.1352999973297119,0.15539999961853027,0.16690000534057617
2018-08-31,0.12859999656677246,0.15149999618530274,0.16430000305175782
2018-09-04,0.1315999984741211,0.15449999809265136,0.16590000152587892
2018-09-05,0.1390999984741211,0.15920000076293944,0.16930000305175782
2018-09-06,0.14649999618530274,0.1634000015258789,0.17260000228881836
2018-09-07,0.14880000114440917,0.16590000152587892,0.17469999313354492
2018-09-10,0.14159999847412108,0.16170000076293944,0.17149999618530273
2018-09-11,0.13220000267028809,0.15539999961853027,0.16639999389648438
2018-09-12,0.13140000343322755,0.15319999694824218,0.16399999618530273
2018-09-13,0.12369999885559083,0.1477000045776367,0.15859999656677246
2018-09-14,0.12069999694824218,0.14369999885559082,0.15600000381469725
2018-09-17,0.13680000305175782,0.15279999732971192,0.16100000381469726
2018-09-18,0.12789999961853027,0.15039999961853026,0.15989999771118163
2018-09-19,0.1175,0.14649999618530274,0.15850000381469725
2018-09-20,0.11800000190734863,0.14510000228881836,0.15699999809265136
2018-09-21,0.1168000030517578,0.14579999923706055,0.15899999618530272
2018-09-24,0.12199999809265137,0.1477000045776367,0.15960000038146974
2018-09-25,0.12420000076293945,0.14920000076293946,0.16049999237060547
2018-09-26,0.12890000343322755,0.15149999618530274,0.16200000762939454
2018-09-27,0.12409999847412109,0.14890000343322754,0.1606999969482422
2018-09-28,0.12119999885559082,0.1477000045776367,0.15979999542236328
2018-10-01,0.12,0.14739999771118165,0.15949999809265136
2018-10-02,0.12050000190734864,0.1484000015258789,0.16030000686645507
2018-10-03,0.11609999656677246,0.1468000030517578,0.15960000038146974
2018-10-04,0.1422000026702881,0.1584000015258789,0.16700000762939454
2018-10-05,0.14819999694824218,0.1625,0.1713999938964844
2018-10-08,0.15689999580383301,0.16510000228881835,0.17360000610351561
2018-10-09,0.15949999809265136,0.166299991607666,0.17399999618530274
2018-10-10,0.22959999084472657,0.20700000762939452,0.20309999465942383
2018-10-11,0.24979999542236328,0.21559999465942384,0.20879999160766602
2018-10-12,0.21309999465942384,0.19840000152587892,0.19870000839233398
2018-10-15,0.21299999237060546,0.20290000915527343,0.2027000045776367
2018-10-16,0.176200008392334,0.17959999084472655,0.18579999923706056
2018-10-17,0.17399999618530274,0.18100000381469727,0.18639999389648437
2018-10-18,0.20059999465942382,0.19860000610351564,0.19930000305175782
2018-10-19,0.19889999389648438,0.19840000152587892,0.20030000686645508
2018-10-22,0.19639999389648438,0.1981999969482422,0.20010000228881836
2018-10-23,0.20709999084472655,0.20280000686645508,0.20290000915527343
2018-10-24,0.25229999542236325,0.22620000839233398,0.22040000915527344
2018-10-25,0.24219999313354493,0.22440000534057616,0.2184000015258789
2018-10-26,0.24159999847412109,0.22479999542236329,0.21969999313354494
2018-10-29,0.24700000762939453,0.23059999465942382,0.22270000457763672
2018-10-30,0.23350000381469727,0.22229999542236328,0.21719999313354493
2018-10-31,0.21229999542236327,0.21149999618530274,0.21
2018-11-01,0.1934000015258789,0.2006999969482422,0.2022999954223633
2018-11-02,0.19510000228881835,0.20299999237060548,0.20450000762939452
2018-11-05,0.19959999084472657,0.20200000762939452,0.2025
2018-11-06,0.1990999984741211,0.19579999923706054,0.19700000762939454
2018-11-07,0.16360000610351563,0.176200008392334,0.18290000915527344
2018-11-08,0.16719999313354492,0.1768000030517578,0.18239999771118165
2018-11-09,0.17360000610351561,0.18459999084472656,0.18940000534057616
2018-11-12,0.20450000762939452,0.2022999954223633,0.2015999984741211
2018-11-13,0.20020000457763673,0.2027000045776367,0.20290000915527343
2018-11-14,0.2125,0.21219999313354493,0.21040000915527343
2018-11-15,0.1997999954223633,0.20309999465942383,0.20479999542236327
2018-11-16,0.18139999389648437,0.19350000381469726,0.1981999969482422
2018-11-19,0.20100000381469726,0.20639999389648436,0.20790000915527343
2018-11-20,0.22479999542236329,0.22270000457763672,0.2209000015258789
2018-11-21,0.20799999237060546,0.21319999694824218,0.21469999313354493
2018-11-23,0.21520000457763672,0.2175,0.21790000915527344
2018-11-26,0.18899999618530272,0.20110000610351564,0.20549999237060546
2018-11-27,0.19020000457763672,0.19940000534057617,0.20399999618530273
2018-11-28,0.18489999771118165,0.19280000686645507,0.19790000915527345
2018-11-29,0.18790000915527344,0.19590000152587891,0.19920000076293945
2018-11-30,0.18069999694824218,0.18889999389648438,0.19489999771118163
2018-12-03,0.16440000534057617,0.17950000762939453,0.1865999984741211
2018-12-04,0.20739999771118164,0.2075,0.20600000381469727
2018-12-06,0.21190000534057618,0.21059999465942383,0.20829999923706055
2018-12-07,0.2322999954223633,0.22440000534057616,0.21889999389648437
2018-12-10,0.22639999389648438,0.22010000228881835,0.2168000030517578
2018-12-11,0.21760000228881837,0.21719999313354493,0.21569999694824218
2018-12-12,0.21459999084472656,0.2159000015258789,0.21569999694824218
2018-12-13,0.20649999618530274,0.21350000381469728,0.21610000610351562
2018-12-14,0.21629999160766603,0.21959999084472656,0.22020000457763672
2018-12-17,0.24520000457763672,0.2340999984741211,0.23049999237060548
2018-12-18,0.25579999923706054,0.23899999618530274,0.2338999938964844
2018-12-19,0.25579999923706054,0.2402000045776367,0.236200008392334
2018-12-20,0.283799991607666,0.25239999771118166,0.24329999923706055
2018-12-21,0.3011000061035156,0.26229999542236326,0.24860000610351562
2018-12-24,0.3606999969482422,0.2884000015258789,0.26360000610351564
2018-12-26,0.3040999984741211,0.25690000534057617,0.243700008392334
2018-12-27,0.29959999084472655,0.2588999938964844,0.24229999542236327
2018-12-28,0.2834000015258789,0.2531999969482422,0.23950000762939452
2018-12-31,0.25420000076293947,0.23729999542236327,0.22930000305175782
2019-01-02,0.23219999313354492,0.2275,0.22309999465942382
2019-01-03,0.2545000076293945,0.24110000610351562,0.2336000061035156
2019-01-04,0.21379999160766602,0.21860000610351563,0.21760000228881837
2019-01-07,0.21399999618530274,0.216200008392334,0.2153000068664551
2019-01-08,0.20469999313354492,0.21139999389648437,0.21170000076293946
2019-01-09,0.1997999954223633,0.20690000534057618,0.20899999618530274
2019-01-10,0.195,0.2052000045776367,0.20860000610351562
2019-01-11,0.18190000534057618,0.19739999771118164,0.20350000381469727
2019-01-14,0.1906999969482422,0.19930000305175782,0.2038999938964844
2019-01-15,0.18600000381469728,0.19239999771118163,0.1972999954223633
2019-01-16,0.19040000915527344,0.19530000686645507,0.19840000152587892
2019-01-17,0.18059999465942383,0.19170000076293944,0.19620000839233398
2019-01-18,0.17799999237060546,0.1884000015258789,0.19270000457763672
2019-01-22,0.20799999237060546,0.20690000534057618,0.20549999237060546
2019-01-23,0.19520000457763673,0.20079999923706054,0.20090000152587892
2019-01-24,0.18889999389648438,0.19670000076293945,0.19850000381469726
2019-01-25,0.17420000076293946,0.1881999969482422,0.19299999237060547
2019-01-28,0.18870000839233397,0.19579999923706054,0.19680000305175782
2019-01-29,0.191299991607666,0.19600000381469726,0.19680000305175782
2019-01-30,0.17659999847412108,0.1868000030517578,0.19040000915527344
2019-01-31,0.1656999969482422,0.17879999160766602,0.18440000534057618
2019-02-01,0.16139999389648438,0.1759000015258789,0.18319999694824218
2019-02-04,0.15729999542236328,0.17190000534057617,0.17959999084472655
2019-02-05,0.1556999969482422,0.1706999969482422,0.17790000915527343
2019-02-06,0.15380000114440917,0.16899999618530273,0.17690000534057618
2019-02-07,0.16370000839233398,0.1752000045776367,0.18049999237060546
2019-02-08,0.15720000267028808,0.17260000228881836,0.17899999618530274
2019-02-11,0.15970000267028808,0.17219999313354492,0.17850000381469727
2019-02-12,0.1543000030517578,0.1681999969482422,0.17510000228881836
2019-02-13,0.15649999618530275,0.16959999084472657,0.176200008392334
2019-02-14,0.1621999931335449,0.17319999694824217,0.17979999542236327
2019-02-15,0.1490999984741211,0.1647999954223633,0.17399999618530274
2019-02-19,0.14880000114440917,0.16450000762939454,0.17190000534057617
2019-02-20,0.1402000045776367,0.1581999969482422,0.1675
2019-02-21,0.14460000038146972,0.1615999984741211,0.16969999313354492
2019-02-22,0.13510000228881835,0.15460000038146973,0.16530000686645507
2019-02-25,0.14850000381469727,0.16,0.16809999465942382
2019-02-26,0.15170000076293946,0.16299999237060547,0.17079999923706055
2019-02-27,0.14699999809265138,0.15989999771118163,0.16829999923706054
2019-02-28,0.1477999973297119,0.16100000381469726,0.16930000305175782
2019-03-01,0.1356999969482422,0.15380000114440917,0.1647999954223633
2019-03-04,0.1463000011444092,0.16030000686645507,0.16930000305175782
2019-03-05,0.14739999771118165,0.16149999618530272,0.16989999771118164
2019-03-06,0.15739999771118163,0.16739999771118164,0.17469999313354492
2019-03-07,0.16590000152587892,0.17299999237060548,0.178700008392334
2019-03-08,0.16049999237060547,0.1711000061035156,0.17809999465942383
2019-03-11,0.14329999923706055,0.16010000228881835,0.17
2019-03-12,0.13770000457763673,0.15649999618530275,0.16739999771118164
2019-03-13,0.1340999984741211,0.15329999923706056,0.16459999084472657
2019-03-14,0.135,0.15300000190734864,0.16450000762939454
2019-03-15,0.12880000114440918,0.14979999542236327,0.16239999771118163
2019-03-18,0.13100000381469726,0.15239999771118165,0.16360000610351563
2019-03-19,0.135600004196167,0.15560000419616699,0.16610000610351563
2019-03-20,0.1390999984741211,0.15789999961853027,0.16780000686645508
2019-03-21,0.13630000114440918,0.15510000228881837,0.165
2019-03-22,0.1647999954223633,0.173700008392334,0.17780000686645508
2019-03-25,0.16329999923706054,0.17450000762939452,0.17829999923706055
2019-03-26,0.1468000030517578,0.16450000762939454,0.17280000686645508
2019-03-27,0.15149999618530274,0.16780000686645508,0.17559999465942383
2019-03-28,0.1443000030517578,0.16299999237060547,0.1725
2019-03-29,0.13710000038146972,0.15800000190734864,0.16889999389648438
2019-04-01,0.13399999618530273,0.15460000038146973,0.16530000686645507
2019-04-02,0.13359999656677246,0.15539999961853027,0.166299991607666
2019-04-03,0.13739999771118164,0.15630000114440917,0.16600000381469726
2019-04-04,0.13579999923706054,0.15479999542236328,0.16559999465942382
2019-04-05,0.1281999969482422,0.15060000419616698,0.16280000686645507
2019-04-08,0.13180000305175782,0.15279999732971192,0.163799991607666
2019-04-09,0.1427999973297119,0.15989999771118163,0.16899999618530273
2019-04-10,0.13300000190734862,0.15380000114440917,0.16489999771118163
2019-04-11,0.13020000457763672,0.1525,0.16430000305175782
2019-04-12,0.12010000228881836,0.14460000038146972,0.16040000915527344
2019-04-15,0.12319999694824219,0.1452999973297119,0.1609000015258789
2019-04-16,0.12180000305175781,0.1447000026702881,0.16059999465942382
2019-04-17,0.12600000381469725,0.14819999694824218,0.16290000915527345
2019-04-18,0.1209000015258789,0.14569999694824218,0.16139999389648438
2019-04-22,0.12420000076293945,0.1472000026702881,0.16190000534057616
2019-04-23,0.12279999732971192,0.14539999961853028,0.16
2019-04-24,0.13140000343322755,0.15039999961853026,0.16280000686645507
2019-04-25,0.1325,0.15210000038146973,0.16440000534057617
2019-04-26,0.12729999542236328,0.14890000343322754,0.16200000762939454
2019-04-29,0.13109999656677246,0.15229999542236328,0.16459999084472657
2019-04-30,0.13119999885559083,0.15229999542236328,0.16430000305175782
2019-05-01,0.14800000190734863,0.16190000534057616,0.17090000152587892
2019-05-02,0.14420000076293946,0.16030000686645507,0.17
2019-05-03,0.12869999885559083,0.15069999694824218,0.163799991607666
2019-05-06,0.154399995803833,0.16399999618530273,0.17149999618530273
2019-05-07,0.1931999969482422,0.18780000686645507,0.18629999160766603
2019-05-08,0.19399999618530273,0.1875,0.18600000381469728
2019-05-09,0.19100000381469726,0.18440000534057618,0.18379999160766602
2019-05-10,0.16040000915527344,0.16899999618530273,0.17469999313354492
2019-05-13,0.20549999237060546,0.19790000915527345,0.1934000015258789
2019-05-14,0.18059999465942383,0.18290000915527344,0.183700008392334
2019-05-15,0.16440000534057617,0.17489999771118164,0.17809999465942383
2019-05-16,0.15289999961853026,0.16739999771118164,0.17350000381469727
2019-05-17,0.15960000038146974,0.17059999465942383,0.17569999694824218
2019-05-20,0.16309999465942382,0.17290000915527343,0.17690000534057618
2019-05-21,0.14949999809265135,0.16420000076293945,0.17120000839233399
2019-05-22,0.1475,0.16420000076293945,0.17100000381469727
2019-05-23,0.16920000076293945,0.17690000534057618,0.18010000228881837
2019-05-24,0.15850000381469725,0.17090000152587892,0.17719999313354493
2019-05-28,0.175,0.17899999618530274,0.18290000915527344
2019-05-29,0.17899999618530274,0.18239999771118165,0.18610000610351562
2019-05-30,0.17299999237060548,0.17959999084472655,0.18479999542236328
2019-05-31,0.18709999084472656,0.18829999923706053,0.19139999389648438
2019-06-03,0.18860000610351563,0.18770000457763672,0.1909000015258789
2019-06-04,0.16969999313354492,0.1759000015258789,0.18170000076293946
2019-06-05,0.1609000015258789,0.171299991607666,0.17819999694824218
2019-06-06,0.15930000305175782,0.16920000076293945,0.17670000076293946
2019-06-07,0.16299999237060547,0.17149999618530273,0.17860000610351562
2019-06-10,0.15939999580383302,0.168799991607666,0.17659999847412108
2019-06-11,0.15989999771118163,0.16989999771118164,0.17809999465942383
2019-06-12,0.1590999984741211,0.17049999237060548,0.17819999694824218
2019-06-13,0.1581999969482422,0.16860000610351564,0.17639999389648436
2019-06-14,0.15279999732971192,0.16600000381469726,0.17479999542236327
2019-06-17,0.15350000381469728,0.16610000610351563,0.17489999771118164
2019-06-18,0.15149999618530274,0.165,0.17379999160766602
2019-06-19,0.14329999923706055,0.16100000381469726,0.1713999938964844
2019-06-20,0.1475,0.16139999389648438,0.17049999237060548
2019-06-21,0.15399999618530275,0.16670000076293945,0.1743000030517578
2019-06-24,0.15260000228881837,0.16469999313354491,0.1727000045776367
2019-06-25,0.16280000686645507,0.17120000839233399,0.17780000686645508
2019-06-26,0.16209999084472657,0.17049999237060548,0.17799999237060546
2019-06-27,0.1581999969482422,0.16760000228881836,0.1752000045776367
2019-06-28,0.15079999923706056,0.16059999465942382,0.16959999084472657
2019-07-01,0.140600004196167,0.1543000030517578,0.163799991607666
2019-07-02,0.12930000305175782,0.1472000026702881,0.15920000076293944
2019-07-03,0.1256999969482422,0.1452999973297119,0.15739999771118163
2019-07-05,0.13279999732971193,0.14979999542236327,0.15989999771118163
2019-07-08,0.13960000038146972,0.15479999542236328,0.16360000610351563
2019-07-09,0.1409000015258789,0.1556999969482422,0.16469999313354491
2019-07-10,0.13029999732971193,0.151899995803833,0.1625
2019-07-11,0.12930000305175782,0.14979999542236327,0.16149999618530272
2019-07-12,0.12390000343322755,0.14800000190734863,0.1609000015258789
2019-07-15,0.12680000305175781,0.15039999961853026,0.16280000686645507
2019-07-16,0.12859999656677246,0.15220000267028808,0.16389999389648438
2019-07-17,0.1397000026702881,0.1581999969482422,0.16840000152587892
2019-07-18,0.1352999973297119,0.15539999961853027,0.16610000610351563
2019-07-19,0.14449999809265138,0.15930000305175782,0.16899999618530273
2019-07-22,0.1352999973297119,0.15470000267028808,0.1656999969482422
2019-07-23,0.12609999656677245,0.1493000030517578,0.16180000305175782
2019-07-24,0.12069999694824218,0.145600004196167,0.15930000305175782
2019-07-25,0.12739999771118163,0.15050000190734864,0.1625
2019-07-26,0.12159999847412109,0.146899995803833,0.15949999809265136
2019-07-29,0.12829999923706054,0.15,0.1615999984741211
2019-07-30,0.139399995803833,0.15699999809265136,0.16610000610351563
2019-07-31,0.16120000839233398,0.1690999984741211,0.17469999313354492
2019-08-01,0.178700008392334,0.17989999771118165,0.18170000076293946
2019-08-02,0.17610000610351562,0.17889999389648437,0.18110000610351562
2019-08-05,0.2459000015258789,0.21899999618530275,0.20809999465942383
2019-08-06,0.20170000076293945,0.19690000534057617,0.1940999984741211
2019-08-07,0.19489999771118163,0.195,0.19260000228881835
2019-08-08,0.1690999984741211,0.17860000610351562,0.18049999237060546
2019-08-09,0.17969999313354493,0.18559999465942384,0.18559999465942384
2019-08-12,0.2109000015258789,0.205,0.19870000839233398
2019-08-13,0.1752000045776367,0.1853000068664551,0.18690000534057616
2019-08-14,0.22100000381469725,0.21299999237060546,0.20729999542236327
2019-08-15,0.2118000030517578,0.21069999694824218,0.20579999923706055
2019-08-16,0.18469999313354493,0.19700000762939454,0.19639999389648438
2019-08-19,0.168799991607666,0.18360000610351562,0.1881999969482422
2019-08-20,0.175,0.18870000839233397,0.19149999618530272
2019-08-21,0.15800000190734864,0.17719999313354493,0.183700008392334
2019-08-22,0.16680000305175782,0.18229999542236328,0.1875
2019-08-23,0.19870000839233398,0.2036000061035156,0.20219999313354492
2019-08-26,0.1931999969482422,0.1981999969482422,0.198799991607666
2019-08-27,0.20309999465942383,0.20639999389648436,0.20559999465942383
2019-08-28,0.19350000381469726,0.20049999237060548,0.2015999984741211
2019-08-29,0.17879999160766602,0.19030000686645507,0.19450000762939454
