Date,Close,High,Low,Open,Volume,return_1d,return_5d,return_10d,sma_10,sma_50,sma_ratio,volatility_10,volatility_20,rsi_14,volume_ratio,vix,vix_change,vix_ma20,vix_stressed,target
2015-03-30,0.517119824886322,0.5197692312508186,0.5106166425693065,0.5173606643490677,253252000,0.004209288422373447,-0.054601942179217655,-0.06530263840599326,0.5365811347961426,0.5192103445529938,1.0334561713289898,0.025129371661681346,0.019959128548145015,34.35594806309473,0.7614705270386803,14.510000228881836,-0.037159885685645655,14.877500009536742,0,0
2015-03-31,0.5041134357452393,0.5161562682967138,0.5036317568980334,0.515674589449508,357276000,-0.025151596429206613,-0.06562547021876042,-0.09978507973082174,0.5309932470321655,0.5197144842147827,1.0217018443009598,0.02482610746383573,0.020291226484703998,31.638468106048464,1.0433566743977007,15.289999961853027,0.053756011072874976,14.949000024795533,1,1
2015-04-01,0.5060405135154724,0.5077265049635894,0.4973696593360302,0.5060405135154724,330768000,0.0038227066243221586,-0.001426004828233074,-0.08132903564528837,0.5265133202075958,0.5202283734083175,1.0120811303660773,0.025086911713703943,0.020088722104664128,33.97701898427579,0.9515059008853773,15.109999656677246,-0.01177242025015457,14.993000030517578,1,1
2015-04-02,0.5072445869445801,0.5103757292059543,0.5029091901190845,0.5089305777892037,192204000,0.002379401247427637,0.004291825234157498,-0.09302334256173594,0.5213108062744141,0.5206319832801819,1.0013038442047977,0.02405567445628742,0.019451091701137187,34.23083219593353,0.5635106038643943,14.670000076293945,-0.029119761110574238,15.024500036239624,0,1
2015-04-06,0.5219369530677795,0.5236229441383681,0.49977811484044943,0.5050769275123664,515864000,0.028965052563103555,0.013563802851218165,-0.07669398701984476,0.51697536110878,0.5211614835262298,0.991967705692435,0.026335298803859503,0.020629124392643028,38.267189297240556,1.4572149461535766,14.739999771118164,0.004771621980925289,15.001500034332276,0,1
2015-04-07,0.526513397693634,0.532293948361128,0.5190467980493733,0.5219371020955104,413964000,0.008768194317255285,0.018165176338727607,-0.037428619748612446,0.5149280667304993,0.5217537254095077,0.9869178534879628,0.025229683653972802,0.02074324497318866,37.247872802705885,1.1385599429680384,14.779999732971191,0.0027137016603897557,14.9875,0,1
2015-04-08,0.5303669571876526,0.5322938453203329,0.5219370010595805,0.5269949747364238,366432000,0.007319015073308455,0.05207859894391098,-0.016964553818877848,0.5140127956867218,0.5224662238359451,0.9838201442245237,0.025164997755530372,0.020387234649700745,41.873863506779806,1.0306159586394583,13.979999542236328,-0.054127212800296864,14.851999950408935,0,1
2015-04-09,0.5426509976387024,0.544336989821438,0.526031858005564,0.5262726976245827,379432000,0.023161398508285025,0.07234694287399313,0.07081777095591368,0.5176015794277191,0.5238994705677033,0.9879788175140554,0.015217122373098047,0.021123852540089416,43.59947109137907,1.049859412604223,13.09000015258789,-0.06366233324683412,14.66299991607666,0,1
2015-04-10,0.5481904149055481,0.5484312543945481,0.5412055529016089,0.5431324410879219,258728000,0.010208066125281245,0.08072205995850612,0.08536033016654665,0.5219129323959351,0.5255970633029938,0.9929905793538748,0.014795558314125302,0.02115207806263615,43.389175655616945,0.7308700564971752,12.579999923706055,-0.038961055992119964,14.520999908447266,0,0
2015-04-13,0.5431323051452637,0.550117107976179,0.5407236811590435,0.5469859657038005,236724000,-0.009226921198824511,0.040609027494421746,0.05472364318855383,0.5247309386730195,0.526967955827713,0.9957549275435925,0.015163112029459984,0.02125950872018968,48.34012071475953,0.6804920663301826,13.9399995803833,0.10810808147259454,14.417999887466431,0,0
2015-04-14,0.5385560989379883,0.5431323933756026,0.5332572286720787,0.540964665890717,220276000,-0.008425582798009867,0.02287254473885514,0.0414532048860794,0.5268745660781861,0.5285256451368332,0.9968760663293459,0.01579097288571307,0.02114069475736204,49.5744082626822,0.634732009020343,13.670000076293945,-0.019368688107373022,14.320999908447266,0,1
2015-04-15,0.5450593829154968,0.5491539421866949,0.5373519434492519,0.5400014080672138,243560000,0.012075406796678623,0.02770237762501826,0.08122367758305526,0.5309691607952118,0.530011858344078,1.0018061906277431,0.012052922268043607,0.02113692163007768,72.0219333663289,0.7075690951854159,12.84000015258789,-0.06071689239749256,14.179999923706054,0,0
2015-04-16,0.5416873693466187,0.546504504387047,0.5378336498293201,0.5419282088712063,155284000,-0.006186506781777457,-0.0017757790850415622,0.07044269160092909,0.5345338463783265,0.5311954951286316,1.006284600077202,0.01282071628340402,0.02087261411320106,70.6521709892782,0.4687213244598132,12.600000381469727,-0.018691570737231822,14.111499929428101,0,0
2015-04-17,0.5347023606300354,0.5400012307007326,0.5301260663610134,0.530366905819984,293636000,-0.012894907859876015,-0.024604688277588105,0.05413123055851421,0.537279623746872,0.5322154384851455,1.0095152919203936,0.014249848484924083,0.02069150189518745,61.516698503794046,0.8886298378388848,13.890000343322754,0.10238094625379324,14.102499961853027,0,0
2015-04-20,0.5320529937744141,0.5404829497113476,0.5310895210175348,0.5371109673365742,231624000,-0.004954844135155123,-0.020398918027692003,0.01938172924368664,0.5382912278175354,0.5330240386724472,1.0098817103224962,0.011845169882343192,0.02047701064345136,58.65918273534464,0.7262903016426382,13.300000190734863,-0.04247661180739404,14.116499948501588,0,0
2015-04-21,0.5313301682472229,0.5385558659798558,0.5286807055479388,0.5385558659798558,230456000,-0.001358559270691062,-0.013417229337880698,0.009148429222672227,0.5387729048728943,0.5338613718748093,1.0092000156910337,0.011631716517083059,0.019258820571178878,68.40366250702297,0.7454841881890172,13.25,-0.0037594127832941693,14.10849995613098,0,1
2015-04-22,0.5373517870903015,0.5380743629190553,0.526272367615764,0.5344615412000521,207420000,0.011333101718923766,-0.014140836882703955,0.013169805939055923,0.5394713878631592,0.534828736782074,1.008680631315772,0.011940271538160022,0.019223844849943612,70.06146955622464,0.6845928649462181,12.710000038146973,-0.040754714102115286,14.062999963760376,0,0
2015-04-23,0.5351839065551758,0.5402419359099859,0.5214550845844756,0.5274765289605237,259380000,-0.0040343785713723435,-0.01200593397495553,-0.013760393173548047,0.5387246787548066,0.5354792189598083,1.006060851065897,0.009211579098956526,0.012964591818849182,67.68263424261903,0.8980543195104015,12.479999542236328,-0.01809602637453467,13.914999961853027,0,0
2015-04-24,0.5306079387664795,0.5351841767842136,0.5245864913500391,0.534943337263485,240960000,-0.008550271659232944,-0.007657385051996979,-0.03207366575735915,0.5369664311408997,0.5361053645610809,1.0016061517692958,0.008477925827192619,0.013146085919678757,56.29374471645593,0.8446545175135413,12.289999961853027,-0.015224325909650949,13.739499950408936,0,1
2015-04-27,0.5347023606300354,0.5440957886270498,0.5277174994970173,0.5322937937660392,248456000,0.007716473057441053,0.004979516865090128,-0.015520977918950352,0.5361234366893768,0.5360983967781067,1.0000467076779573,0.00883032670769934,0.012595316524747524,55.985758401706484,0.8817225059690942,13.119999885559082,0.06753457496194426,13.641999959945679,0,1
2015-04-28,0.5373517870903015,0.539278675108567,0.5286809345700215,0.5337389653712983,234484000,0.004954955607722189,0.011333101718923766,-0.002236186443829391,0.5360030055046081,0.5361396205425263,0.9997451875730058,0.008681528270693442,0.012603430041285888,55.19707793532502,0.8349190162309362,12.40999984741211,-0.054115857038112836,13.536999940872192,0,0
2015-04-29,0.5332574844360352,0.5387971968267758,0.5310897559114514,0.5334983240193911,195156000,-0.007619408277092621,-0.007619408277092621,-0.021652500350207493,0.534822815656662,0.5360653674602509,0.9976820890156068,0.00777667148452916,0.011140673169913313,42.04072438867459,0.7155375587921702,13.390000343322754,0.07896861466239313,13.44199995994568,0,1
2015-04-30,0.5347023606300354,0.5373517669530021,0.5294034905593382,0.5306078027037182,218844000,0.002709528203862499,-0.0008997765426841386,-0.012894907859876015,0.5341243147850037,0.5361447775363922,0.9962314978415482,0.007773638639591997,0.011138457206633399,37.71922207774447,0.819198021143637,14.550000190734863,0.0866318011702345,13.413999986648559,1,1
2015-05-01,0.547949492931366,0.5496354839501086,0.5366291772808963,0.5390377440826375,256968000,0.024774778038611167,0.03268242500329133,0.024774778038611167,0.5354490280151367,0.5364603340625763,0.9981148540102097,0.01024773065734227,0.01217010139611161,53.816844004288214,0.9503873033156004,12.699999809265137,-0.12714779087410377,13.315499973297118,0,0
2015-05-04,0.5445775389671326,0.5510807220351117,0.5428915476836913,0.547467842552901,200720000,-0.0061537678339557145,0.018468551972468106,0.0235400333035789,0.5367014825344085,0.5366316711902619,1.0001300917331095,0.010351093573804433,0.010828448384088887,54.86383870753415,0.7882958953002295,12.850000381469727,0.011811068854911122,13.221000003814698,0,0
2015-05-05,0.5306079387664795,0.543373352161546,0.528199371284859,0.542650776174582,292928000,-0.02565217843385237,-0.01255015519784386,-0.001359285664365606,0.5366292595863342,0.5366099953651429,1.0000358998553098,0.0136503178626869,0.012354186634121368,39.583252776524674,1.1784366307899397,14.3100004196167,0.11361867663851255,13.197500038146973,1,1
2015-05-06,0.532293975353241,0.5385562628209057,0.5253091118374008,0.5334982304836778,316484000,0.003177556277580429,-0.0018068364925307723,-0.00941247774469689,0.5361234784126282,0.5365088391304016,0.9992817253143527,0.013128158434146121,0.012267569900742226,43.060478789314566,1.2861229863944472,15.149999618530273,0.05870015194144029,13.25600004196167,1,1
2015-05-07,0.5416873693466187,0.5433733608682907,0.528440219273051,0.530126210794723,534564000,0.01764700415244036,0.01306335866621744,0.012151828019836719,0.5367738246917725,0.5366774368286132,1.000179601109614,0.014286333150147469,0.011777778009575373,54.982970418277134,2.1059706278862524,15.130000114440918,-0.0013200993130648708,13.358000040054321,1,0
2015-05-08,0.5017049908638,0.526031558712622,0.4935158742284525,0.5060404460882328,1146552000,-0.07381080074110868,-0.08439555591186276,-0.054471382335271934,0.5338835299015046,0.5360174894332885,0.9960188621195175,0.027800211123345128,0.02002972465895724,35.87437626197192,3.8446026105227014,12.859999656677246,-0.15003307604717442,13.372000026702882,0,0
2015-05-11,0.4968878924846649,0.5019459239443543,0.4908665030275896,0.4947201647162266,544144000,-0.009601455968858086,-0.08757182048477019,-0.07072059323024871,0.5301020830869675,0.5353286439180374,0.9902367248783532,0.02744150531476811,0.020034822779153034,34.557261510922785,1.735181833372237,13.850000381469727,0.076982951105947,13.367500066757202,1,1
2015-05-12,0.5017049908638,0.5057995491814737,0.49303413783970357,0.4932750347464626,388800000,0.009694537645196899,-0.054471382335271934,-0.06633791323096694,0.5265374034643173,0.5344760078191757,0.9851469397340205,0.027709729885317513,0.02024432505542211,33.84267536814032,1.207374674322482,13.859999656677246,0.0007219693091775614,13.377000045776366,1,1
2015-05-13,0.5045952796936035,0.5091715742671333,0.49977814564507766,0.5053178555433592,308524000,0.005760932983399636,-0.0520364628234915,-0.053749277936050666,0.5236711829900742,0.533883495926857,0.9808716451909539,0.027970604706471867,0.020039515789495223,36.225555482190906,0.9485189498421616,13.760000228881836,-0.007214966109124976,13.423000049591064,1,1
2015-05-14,0.5127843618392944,0.5154338255863478,0.5048360854476617,0.5060403975917339,293052000,0.016229010605615324,-0.05335735913906747,-0.040991026792765894,0.5214793831110001,0.5333343428373337,0.9777719925867414,0.028709425623774754,0.020511598981576673,42.22676438645169,0.8822679354619615,12.739999771118164,-0.07412793901141956,13.430000019073486,0,1
2015-05-15,0.5130254030227661,0.5173608016263732,0.5098942594771911,0.5149522340855293,215824000,0.00047006344461664185,0.022563881892973425,-0.06373596537477644,0.51798697412014,0.5325828737020493,0.9725941251537975,0.027000087700874382,0.020373447376066084,40.21742405087126,0.6574648076108778,12.380000114440918,-0.02825743038813644,13.354500007629394,0,0
2015-05-18,0.512302577495575,0.5154337195160937,0.5094122748844032,0.511820841252129,324972000,-0.001408946853181603,0.031022460486669567,-0.059266053338835056,0.5147594779729843,0.5319662791490555,0.96765433853515,0.027043114215472182,0.020360553367260805,38.49551078107865,0.9760841775436843,12.729999542236328,0.028271359011309283,13.325999975204468,0,0
2015-05-19,0.5091087818145752,0.514674134686847,0.5081408492093759,0.5129802814730398,253808000,-0.00623419795506952,0.014757259914891074,-0.040517970767425804,0.5126095622777939,0.5312569040060043,0.9648995776100074,0.026137202002433635,0.020385598553556494,38.81658669996727,0.7596721959162172,12.850000381469727,0.009426617717876118,13.305999994277954,0,0
2015-05-20,0.5091087818145752,0.5154000552954549,0.5086248155119755,0.5093507361205835,196824000,0.0,0.008944796557970758,-0.04355712183907323,0.5102910429239274,0.5303596633672715,0.9621603567738772,0.0260620530687408,0.020153719632986244,37.98668597500585,0.5900491707642304,12.880000114440918,0.002334609500436402,13.314499998092652,0,0
2015-05-21,0.505479097366333,0.5115284155669882,0.504995131141674,0.5093506540918835,239692000,-0.007129487013178615,-0.014246270004721562,-0.06684348579875499,0.5066702157258988,0.529447631239891,0.9569789075065823,0.02491468938901173,0.020178018555814397,28.086418614034827,0.7206878905359727,12.109999656677246,-0.05978264370513131,13.296000003814697,0,0
2015-05-22,0.504753053188324,0.508624608965176,0.5035432244589976,0.5066888599220299,212592000,-0.0014363485686982314,-0.016124639804775964,0.006075407620075746,0.5069750219583511,0.5286222404241562,0.9590497394728686,0.007976913753082153,0.020131206251661447,28.874827446434878,0.6419433679560974,12.130000114440918,0.0016515655103792604,13.288000011444092,0,0
2015-05-26,0.5016075968742371,0.5057211083279812,0.49773603971466,0.502333517447319,259732000,-0.006231673675311744,-0.02087629672608915,0.009498529670287414,0.5074469923973084,0.5277194887399673,0.9615847116219576,0.007556564337221826,0.020007324597480412,32.62083563724377,0.7829544947566297,14.0600004196167,0.15910966916464342,13.335000038146973,1,1
2015-05-27,0.528466522693634,0.530886238879607,0.5033014282070478,0.5049952237681704,432332000,0.05354569186505165,0.038022798998013085,0.05334117124040949,0.5101231455802917,0.5272238510847091,0.9675646208546247,0.018286566419345535,0.023643145124880784,48.237936475269265,1.2655140598362653,13.270000457763672,-0.056187762324018786,13.378000068664551,0,1
2015-05-28,0.5357256531715393,0.5374194486754986,0.5274986299549991,0.5284665048586069,327656000,0.013736216328150697,0.05228130471860215,0.061693746911066105,0.5132361829280854,0.5267385178804398,0.9743661522861724,0.01847906351772779,0.023789492414536775,47.20035850279737,0.9408627005954907,13.3100004196167,0.0030143150318902023,13.374000072479248,0,0
2015-05-29,0.5354837775230408,0.5391133233673431,0.5347578568160621,0.5357257318618367,335168000,-0.0004514916302151839,0.059358893993914474,0.04426698115817396,0.5155061244964599,0.5264313977956772,0.9792465393497338,0.018219604693706377,0.023784570504483342,75.30915528370831,0.946623631472931,13.84000015258789,0.0398196631301424,13.3385000705719,1,1
2015-06-01,0.5415328145027161,0.5468562115753702,0.5354835547156958,0.5388711448116725,372660000,0.01129639633091406,0.07286684267102306,0.05556725127446538,0.5183568656444549,0.5260766595602036,0.9853257243493708,0.018276029039356843,0.023240708463789336,82.84439880149247,1.0355941369131814,13.970000267028809,0.009393071749107529,13.402000093460083,1,0
2015-06-02,0.5308862328529358,0.5410490637948865,0.5304022665450014,0.538145381328448,224304000,-0.019660085898131396,0.05836960237673483,0.03627476451164524,0.5202152311801911,0.5253885561227798,0.9901533353128846,0.019890281661603317,0.023612171869799106,69.77215856497374,0.6212880570234213,14.239999771118164,0.019327093695666653,13.471500062942505,1,0
2015-06-03,0.5250788331031799,0.536451491275476,0.5241109006578398,0.5323379802997885,250788000,-0.010939066395727393,-0.006410414747157089,0.03136864233943082,0.5218122363090515,0.5249504059553146,0.9940219692933617,0.020205663344152185,0.023025703131619005,63.35113967031729,0.6987225136491443,13.65999984741211,-0.04073033237559609,13.439000034332276,1,1
2015-06-04,0.5345156788825989,0.5362094739268162,0.5219331354791937,0.5219331354791937,323712000,0.01797224566004285,-0.0022585707475034633,0.049904652945619965,0.5243529260158539,0.524850326180458,0.9990523009326795,0.020676003453194355,0.02337716739564975,63.93772139007546,0.9009894651878035,14.710000038146973,0.07686677909691086,13.41700005531311,1,1
2015-06-05,0.5386292934417725,0.541049009356815,0.5272565767195526,0.5328219290932081,313320000,0.007695966127266862,0.005874157258846768,0.06558173473079276,0.5276679456233978,0.5254876488447189,1.0041490923401764,0.020230768015499462,0.023096604235487775,65.64432952145094,0.899768768730824,14.210000038146973,-0.03399048257670745,13.371000051498413,1,0
2015-06-08,0.5262886881828308,0.5405650290168833,0.5202394273980854,0.5369354840841514,342812000,-0.02291112906260029,-0.028149958620483195,0.0426656854445453,0.5298215091228485,0.5259118849039077,1.0074339909995667,0.022215447898733087,0.01636027569179106,57.48328564485328,1.1128966178606512,15.289999961853027,0.07600280934600834,13.492500066757202,1,1
2015-06-09,0.5289505124092102,0.5328220123255846,0.5258048754592157,0.5267727504383094,256888000,0.005057726464861245,-0.0036462057667669967,0.054510569029177836,0.5325558006763458,0.5261918503046036,1.0120943537382006,0.02189944283051289,0.01611518360479257,60.677123258936334,0.8747416344028903,14.470000267028809,-0.05362980358862224,13.523500061035156,1,0
2015-06-10,0.5195134282112122,0.5260466542533614,0.5166097465522268,0.5226590641115904,529460000,-0.017841147662405965,-0.010599179668082659,-0.016941649277587678,0.5316604912281037,0.5262397223711014,1.010300949598745,0.015084843443373498,0.016701453841426187,55.082671555196576,1.760723098308647,13.220000267028809,-0.08638562383777126,13.491500091552734,0,1
2015-06-11,0.5250788331031799,0.5287083778561974,0.519513481150056,0.519513481150056,283052000,0.010712725773288634,-0.017654946622233103,-0.019873642423746785,0.5305958092212677,0.5266590303182602,1.007475005034336,0.014770222372109114,0.016798498239818226,59.39676274637894,0.945295165119072,12.850000381469727,-0.027987887903593744,13.446000099182129,0,0
2015-06-12,0.5108025074005127,0.5248368359673737,0.5095926206549586,0.5216911996576233,323728000,-0.027188918696827158,-0.0516622218287649,-0.046091536585281645,0.5281276822090148,0.526754270195961,1.0026073106394429,0.016763102901948206,0.017662938697743456,52.56680605089758,1.0756290905756194,13.779999732971191,0.07237348824071366,13.49800009727478,1,0
2015-06-15,0.5098345875740051,0.5122543031607537,0.5042692359554264,0.5081407347417679,306548000,-0.0018949003039028245,-0.03126440103745798,-0.05853426806244255,0.5249578595161438,0.5268060702085495,0.9964916678130264,0.015870130538977404,0.017667208849358358,53.556461853052,1.0034225590371795,15.390000343322754,0.11683604075109955,13.648500108718872,1,1
2015-06-16,0.5161257982254028,0.5168517186652499,0.5037852661291414,0.5088666515175014,256892000,0.012339709397382714,-0.02424558419538092,-0.027803385573236028,0.5234818160533905,0.526689847111702,0.9939090698711891,0.016012758360137935,0.01788245024880192,43.51136090839631,0.8503586910754907,14.8100004196167,-0.03768680381853917,13.75250015258789,1,1
2015-06-17,0.5221748948097229,0.5250785753391627,0.5146737970293972,0.5158836254563002,233544000,0.011720198070157783,0.005122998663720235,-0.005530480587638498,0.5231914222240448,0.5266030770540238,0.9935213921478302,0.016317601233882206,0.01797585676089452,42.783307494130625,0.7756741281205453,14.5,-0.020931830576188637,13.835000133514404,1,1
2015-06-18,0.5308862328529358,0.5342738239367247,0.5250789256106427,0.5265307668438619,299404000,0.01668279752588875,0.011060053050385932,-0.006790158218090814,0.5228284776210785,0.5266134625673294,0.9928125936473434,0.016160329477258675,0.01829082341269069,47.75410256111622,0.9777600124357394,13.1899995803833,-0.09034485652528956,13.850500106811523,0,0
2015-06-19,0.5291923880577087,0.5352416490456564,0.5243529561911193,0.5308861834419573,355656000,-0.0031905984567059953,0.036001938891769836,-0.017520223090287335,0.5218847870826722,0.5263442903757095,0.9915274025489018,0.01590686383902985,0.01820547934440356,43.70380597414351,1.1398777740884658,13.960000038146973,0.058377595319172526,13.94300012588501,1,0
2015-06-22,0.5270146131515503,0.5330639316778832,0.519029545003514,0.530160249554751,514236000,-0.004115280104748931,0.033697253964848795,0.00137932846557276,0.521957379579544,0.5259207743406296,0.9924638938896174,0.014126489481393778,0.018245394924955874,47.837815706202576,1.572132343364886,12.739999771118164,-0.08739256903259651,13.973500108718872,0,0
2015-06-23,0.5134641528129578,0.5320959578131443,0.5093506419186754,0.527982446918862,414064000,-0.025711735501148025,-0.005156970299869945,-0.02927752073765222,0.5204087436199188,0.5253274112939834,0.9906369483710189,0.016162031000774447,0.019219701841397433,44.02987543934469,1.236708927299923,12.109999656677246,-0.049450559321762344,13.8760000705719,0,0
2015-06-24,0.5083829164505005,0.5154001113025268,0.5059632000557248,0.512738382884861,253368000,-0.009895990469091731,-0.026412565016646572,-0.021424877888212124,0.5192956924438477,0.5247239476442337,0.9896550267531025,0.015525891338458797,0.014900483324424334,35.93768943634008,0.7775292070594084,13.260000228881836,0.0949628905703972,13.875500059127807,0,1
2015-06-25,0.5122544765472412,0.515400113643798,0.5083829187598952,0.5083829187598952,350460000,0.007615440982501331,-0.03509557255905693,-0.024423678403007854,0.5180132567882538,0.5240678495168686,0.988446929659592,0.01527171665707663,0.014624255410591794,35.77036865529573,1.071732631362629,14.010000228881836,0.05656108499654566,13.910500049591064,1,0
2015-06-26,0.5018494725227356,0.5086247109128816,0.49967176883534165,0.50814074470981,421296000,-0.02031217783520145,-0.05166913990454336,-0.017527390230207218,0.517117953300476,0.523271091580391,0.9882410123950645,0.014142758320022432,0.015168088306334879,36.53339604273874,1.2716081876287315,14.020000457763672,0.0007137921997475427,13.919500064849853,1,0
2015-06-29,0.4868474304676056,0.5011237747162003,0.48612150976932195,0.49604232982821467,391724000,-0.029893509660808393,-0.0762164495662554,-0.0450874806587398,0.5148192375898362,0.5223139929771423,0.9856508623393627,0.016726333306177364,0.015885799364298583,29.577532792432976,1.1789583426131363,18.850000381469727,0.344507829244143,14.1635000705719,1,0
2015-06-30,0.48660531640052795,0.49192871450810066,0.48321772564597176,0.4897509528699239,315916000,-0.0004973099413200233,-0.05230907798584683,-0.05719629192413023,0.5118671894073487,0.5214050394296647,0.9817074072917498,0.01575687531045091,0.01554113414782851,32.47430616242613,0.9378720200544229,18.229999542236328,-0.03289129054039086,14.363000059127808,1,1
2015-07-01,0.4936225414276123,0.5057211218173907,0.4892670755635249,0.49870398557472656,302892000,0.014420773449397295,-0.029033971333939146,-0.05467967469503654,0.5090119540691376,0.5206508868932724,0.9776454182310444,0.016108962539005255,0.01599289491844481,33.50260582735018,0.8923059337996975,16.09000015258789,-0.11738888883076282,14.484500074386597,1,1
2015-07-02,0.49410659074783325,0.4972522279468186,0.49096095354884794,0.4933806700334065,145764000,0.0009806061911619146,-0.03542748112565164,-0.06927970595027866,0.5053339898586273,0.5197859829664231,0.9721962623437475,0.014380061614202773,0.015256672540077558,39.762743257783086,0.4409725331506889,16.790000915527344,0.043505329788754876,14.588500118255615,1,0
2015-07-06,0.48805710673332214,0.49676809468948363,0.48442756207108867,0.48999291388500926,214776000,-0.012243277316651868,-0.02748307320137433,-0.07773218635166912,0.5012204617261886,0.518843446969986,0.96603409882747,0.014394346653072237,0.0151159657252828,37.43023448232205,0.6595828317323047,17.010000228881836,0.013102995911753457,14.728500127792358,1,0
2015-07-07,0.4788621664047241,0.48708921673777766,0.46361795238182607,0.4851534673373276,594252000,-0.018839886156236663,-0.016401984611917997,-0.09136833314521253,0.49640521705150603,0.5178085315227509,0.9586655816421124,0.014706495535075675,0.01488499812464506,29.189343750977812,1.757123088386616,16.09000015258789,-0.054085835621086376,14.768500137329102,1,0
2015-07-08,0.47547459602355957,0.47910416956935326,0.4716030393699317,0.4762005165017756,332492000,-0.007074207608837146,-0.022874226815488785,-0.07398677508697837,0.49260626137256625,0.5166239762306213,0.9535102589831536,0.013550463155185743,0.014716757527988027,23.120163522513167,0.9722664910599041,19.65999984741211,0.2218769211291789,15.028000116348267,1,0
2015-07-09,0.4696672558784485,0.48515348232266653,0.46676360284280066,0.4829757209119661,357588000,-0.012213775864532872,-0.04852956163606792,-0.0761545270686168,0.488734695315361,0.5152702856063843,0.9485016096750165,0.013614266809715813,0.014514991757254271,13.544789389881245,1.0726054689116948,19.969999313354492,0.01576802992616444,15.36550006866455,1,1
2015-07-10,0.4778943359851837,0.4822498302303377,0.474506716529936,0.4757165744399628,216708000,0.01751682708079705,-0.03281124977125316,-0.06707631096492472,0.48529868125915526,0.5141630226373672,0.9438614989655341,0.015135499227972223,0.014973423210465282,21.657871208141998,0.6565607906796653,16.829999923706055,-0.15723582862362107,15.564500045776366,1,1
2015-07-13,0.4810398817062378,0.48370155129974196,0.4778942459636578,0.48273367669215544,212472000,0.006582094584924203,-0.014377876953892255,-0.04146580191046245,0.48321772217750547,0.5130897730588913,0.9417800695903616,0.014857695778590115,0.014173602215883752,24.867761588333693,0.6547620881928219,13.899999618530273,-0.1740938988982823,15.570500040054322,0,1
