Date,Open,High,Low,Close,Volume,return_1d,return_5d,return_10d,sma_10,sma_50,sma_ratio,volatility_10,volatility_20,rsi_14,volume_ratio,vix,vix_change,target
2015-04-29,174.99367176429075,175.7589608327745,174.35316595144636,175.16004943847656,125684900,-0.004114701166455181,-0.00028486678928740794,0.0006653790873785148,175.0178207397461,173.58768798828126,1.0082386761874573,0.0057487925757257405,0.004921007000852024,56.66412427186741,1.3403670711481825,13.390000343322754,0.07896861466239313,0
2015-04-30,174.58606924936552,174.9770339137259,172.7061082608666,173.4048614501953,161304900,-0.010020481233637413,-0.012786741554390857,-0.009079652854498299,174.8589324951172,173.57543975830077,1.0073944374768897,0.006581736388410286,0.005423843913821216,44.148051524539376,1.6984991325597762,14.550000190734863,0.0866318011702345,1
2015-05-01,174.18680399234466,175.32643023772877,174.08698753309534,175.2848358154297,103399700,0.010841532062665582,-0.004394025878982855,0.013320472175617493,175.08935089111327,173.60327514648438,1.008560182654244,0.006368453226247746,0.005853726719790857,55.503287208374836,1.0793961877787361,12.699999809265137,-0.12714779087410377,0
2015-05-04,175.7090757652785,176.36623466355326,175.60094549420802,175.78395080566406,70927200,0.0028474510525253738,0.0026094424515372694,0.007005134073855279,175.21163330078124,173.620224609375,1.0091660329030603,0.005798206149055225,0.005717820881629867,56.09601697235149,0.7575914072305892,12.850000381469727,0.011811068854911122,0
2015-05-05,175.5426613898816,175.90035810451877,173.62943265820414,173.77084350585938,113326200,-0.011452167792213586,-0.012013133313402813,-0.0033398944497785577,175.15340118408204,173.5974087524414,1.0089632238339432,0.006963541548452378,0.006309514724788641,45.36075020023138,1.1900704284255432,14.3100004196167,0.11361867663851255,0
2015-05-06,174.3199083468614,174.62768423762452,171.99076022202962,173.05551147460938,135060200,-0.004116525055746112,-0.012014942737307188,-0.012296386868433484,174.93795623779297,173.55034881591797,1.00799541707258,0.006793896102229235,0.006346318749047016,43.26185530260754,1.3850640557847926,15.149999618530273,0.05870015194144029,0
2015-05-07,172.95566748495605,174.17015593221083,172.62293753129305,173.74591064453125,88244900,0.0039894665245792105,0.0019667798900429023,-0.01084511037049618,174.7474609375,173.52007690429687,1.0070734410397943,0.006898963293070341,0.0063312511461454425,52.929815747350716,0.903716337309164,15.130000114440918,-0.0013200993130648708,1
2015-05-08,175.41786522965143,176.23306228237632,175.3346764171398,176.03341674804688,155877300,0.013165812622753847,0.0042706542704322725,-0.00014213697393505864,174.74495849609374,173.53969665527345,1.006945165077789,0.008217379224558266,0.006890154709682371,55.347218989477135,1.5311450192722516,12.859999656677246,-0.15003307604717442,0
2015-05-11,175.9919292469792,176.25811074241392,175.1184970193625,175.193359375,75708100,-0.004772147178448649,-0.0033597574065050706,-0.0007590820485711136,174.73164978027344,173.5544400024414,1.006782942446275,0.008254272019910837,0.006899724774414043,52.91755108615368,0.743198242627283,13.850000381469727,0.076982951105947,0
2015-05-12,174.361520342868,175.20999844593865,173.5379963581667,174.66929626464844,119727600,-0.002991341179946261,0.005170330883263352,-0.006904914304314502,174.6102035522461,173.53667358398437,1.0061861850068377,0.00821702135309838,0.006929636831413255,48.078147627855,1.1501281083764587,13.859999656677246,0.0007219693091775614,0
2015-05-13,175.07682369198315,175.70070176015165,174.4695859262921,174.70249938964844,94667900,0.00019009136528325143,0.009517107551242132,-0.0026121826883180876,174.56444854736327,173.53398040771484,1.005938134636383,0.008128341499959828,0.0068539561446069545,46.52830998094123,0.9115278429452852,13.760000228881836,-0.007214966109124976,1
2015-05-14,175.7174083707801,176.61579465109463,175.4429003940587,176.5242919921875,95934000,0.010427971030201544,0.015991060378627076,0.017989291164643317,174.8763916015625,173.58246459960938,1.0074542495115375,0.007962615433873716,0.007244207801790634,51.5453407949723,0.9118660208811749,12.739999771118164,-0.07412793901141956,0
2015-05-15,176.71556091308594,176.85697176525187,176.23309363890243,176.71556091308594,76510100,0.0010835274779457116,0.0038750833656509,0.008162286777407157,175.01946411132812,173.63096405029296,1.007996845888807,0.007303920975115318,0.006674444737907703,54.77949244569605,0.7691305518743248,12.380000114440918,-0.02825743038813644,0
2015-05-18,176.54929778319263,177.51422019528445,176.48274922152416,177.26467895507812,74549700,0.0031073553407232612,0.011823048473227127,0.008423568492046618,175.16753692626952,173.73947235107423,1.0082195747222578,0.0073123266416759555,0.0064232963328126405,54.753980210835074,0.7561273950469652,12.729999542236328,0.028271359011309283,0
2015-05-19,177.38108188878502,177.6555898624759,176.9235685993002,177.20639038085938,72114600,-0.00032882227052988267,0.014525129318474495,0.019770559926436393,175.51109161376954,173.83257080078124,1.0096559626614046,0.005949890231495943,0.006412191184627838,57.38302733353519,0.7315943376931991,12.850000381469727,0.009426617717876118,0
2015-05-20,177.30619103184608,177.830252816043,176.7655016333957,177.08160400390625,76857500,-0.0007041866644026396,0.013618034215707286,0.023264746063216712,175.91370086669923,173.97915649414062,1.011119403102887,0.005652079505732861,0.006346649528455542,65.03409764467321,0.7802674243946678,12.880000114440918,0.002334609500436402,0
2015-05-21,176.94020486820656,177.80531050170612,176.77382717194772,177.59735107421875,64764600,0.0029124824863293597,0.006078818217714499,0.02216708534549161,176.29884490966796,174.14400756835937,1.0123738816591936,0.005626870066660197,0.00635372031595857,60.64323025300259,0.6703686827983979,12.109999656677246,-0.05978264370513131,0
2015-05-22,177.2146469042835,177.6305656343087,177.10651666560295,177.17306518554688,57433500,-0.002389032753616682,0.002588930313193849,0.006474045999636191,176.41280975341797,174.2573092651367,1.0123696417520232,0.00424070425429647,0.006372687381531188,56.437668389752,0.5956860252827015,12.130000114440918,0.0016515655103792604,0
2015-05-26,176.68234069195475,177.10658608628512,174.8523001010872,175.26821899414062,124308600,-0.010751330567156936,-0.011262593161288748,0.00042729712705824596,176.42029571533203,174.3535479736328,1.0118537750778194,0.005363567181142586,0.00677518194174102,57.00972898838522,1.2599280887260453,14.0600004196167,0.15910966916464342,1
2015-05-27,175.7257225811501,177.16479831740622,175.31811751911465,176.931884765625,93214000,0.009492113179629058,-0.0015490728897777917,0.012953555944648754,176.64655456542968,174.43751312255858,1.012663798074896,0.0059915603608713735,0.007071426300592553,66.66679787959902,0.9417384335493433,13.270000457763672,-0.056187762324018786,0
2015-05-28,176.62409580961238,176.84036903661448,176.04181197319468,176.73223876953125,74974600,-0.0011283777164201592,-0.001972905296065086,0.011618261827816001,176.84952850341796,174.5277536010742,1.013303184476039,0.006033158720528476,0.007004046007069538,63.40570279385937,0.7773798318341409,13.3100004196167,0.0030143150318902023,0
2015-05-29,176.66565360922212,176.70723533026117,175.36798913054474,175.63417053222656,124919600,-0.006213174488988615,-0.011054109366596121,-0.0050424870702799884,176.76051635742186,174.55462524414062,1.0126372538693602,0.00546475295663112,0.0067510821879600905,47.99350313723626,1.3201404117335833,13.84000015258789,0.0398196631301424,0
2015-06-01,176.2996734515906,176.63240343422953,175.2016416617787,175.9918975830078,93338800,0.0020367736511479606,-0.006666744752099163,-0.004095074176484359,176.68815002441406,174.6045523071289,1.0119332382217625,0.005503465168895606,0.0063259292820183315,54.21770253563444,0.9916688756567872,13.970000267028809,0.009393071749107529,0
2015-06-02,175.53434749428806,176.5075958167085,174.9104693881596,175.81716918945312,91531000,-0.0009928206693281538,0.0031320578166589286,-0.00816581043757636,176.54339904785155,174.6203564453125,1.0110127057445408,0.005364384894498445,0.006300219610626411,56.295114836243506,0.9619335736056635,14.239999771118164,0.019327093695666653,0
2015-06-03,176.34956854967123,176.9068982101551,175.7922388891874,176.28302001953125,87820900,0.0026496321845346227,-0.003667313819401663,-0.005210705772763502,176.45106201171876,174.6522982788086,1.0102991128696097,0.005475399547024807,0.005709135100745255,58.275133137441934,0.9354802715762367,13.65999984741211,-0.04073033237559609,0
2015-06-04,175.5759968848596,176.23314311090795,174.47796498168626,174.7940673828125,151882800,-0.008446375814039175,-0.010966710998587148,-0.012917980012442709,176.22230834960936,174.67409301757812,1.0088634513870094,0.006025804770042291,0.005978466395057298,40.61392878664468,1.6035092429444333,14.710000038146973,0.07686677909691086,0
2015-06-05,174.6443383544263,175.16840021447948,173.8374546971027,174.49461364746094,121704700,-0.0017131802001937313,-0.006488241333178046,-0.01747062897048035,175.9120346069336,174.74080780029297,1.0067026518955962,0.005842717329083094,0.005939995835927591,38.091646021985355,1.2626017336813082,14.210000038146973,-0.03399048257670745,0
2015-06-08,174.38645884786473,174.53619623751186,173.34666169944614,173.42152404785156,89063300,-0.006149700424434745,-0.014605067451721299,-0.021174443947032606,175.53688049316406,174.79421142578124,1.0042488195766035,0.006007440898892995,0.0052574052194974295,30.489888810221345,0.9571419720703511,15.289999961853027,0.07600280934600834,0
2015-06-09,173.3965606689453,173.93726277294067,172.7643686058993,173.3965606689453,105034700,-0.0001439462549029935,-0.0137677596088438,-0.010678823211285549,175.34971466064454,174.83929656982423,1.0029193556645115,0.005196069616628471,0.005171463465907614,30.593403586879305,1.1112710460086148,14.470000267028809,-0.05362980358862224,1
2015-06-10,174.16181520768131,175.85877083412583,174.10359318232116,175.4761199951172,134551300,0.011993082897083784,-0.004577298620846548,-0.008227826049760356,175.20413818359376,174.8842153930664,1.0018293405714649,0.005787027454097279,0.00583482636850727,43.18010051892865,1.4124814282269536,13.220000267028809,-0.08638562383777126,0
2015-06-11,175.9169953206503,176.424416715982,175.68408183028492,176.04177856445312,73876400,0.0032235643764615407,0.007138178087635172,-0.003906815247095463,175.13509216308594,174.9707260131836,1.0009393922837695,0.005922542215871733,0.005872584731744894,43.42001993111888,0.7840904248479623,12.850000381469727,-0.027987887903593744,0
2015-06-12,175.21826032451227,175.9170008174416,174.4196906948547,174.69419860839844,135382400,-0.007654887192367843,0.0011437886635328187,-0.005351873846528354,175.0410949707031,175.0424298095703,0.9999923741982522,0.00609545739343061,0.00563432621973068,40.274217321597696,1.4074235441733485,13.779999732971191,0.07237348824071366,0
2015-06-15,173.55463763657374,174.22842422198158,172.84757043126274,173.9456024169922,124384200,-0.004285180603417316,0.003021991485878228,-0.011627212355332817,174.83646545410156,175.08685089111327,0.9985699358019328,0.006128593272116105,0.005682303609393639,44.29293614309172,1.2616903767455938,15.390000343322754,0.11683604075109955,1
2015-06-16,173.795828110699,174.977048702538,173.6211493182285,174.89385986328125,85308200,0.005451459727138452,0.008635114725225934,-0.005251531067349657,174.74413452148437,175.12711151123048,0.9978131484814585,0.006476145322045083,0.005789741423646322,40.62729819400547,0.8606272481788714,14.8100004196167,-0.03768680381853917,0
2015-06-17,175.1766815185547,175.78393212058168,174.15352479896114,175.1766815185547,126708600,0.0016171045426895958,-0.0017064343374518787,-0.006275922098759046,174.6335006713867,175.18218017578124,0.996867949103933,0.006428269715976381,0.005811856754234039,42.900439713803,1.2440342322809685,14.5,-0.020931830576188637,1
2015-06-18,175.77562588574563,177.46425543522668,175.20998233094872,176.99842834472656,165867900,0.010399482456110443,0.005434220149753699,0.01261118866858535,174.85393676757812,175.26203674316406,0.9976714867453926,0.00663507112983307,0.0063066227882847496,55.84065200406589,1.5603239046539434,13.1899995803833,-0.09034485652528956,0
2015-06-19,176.75597855978083,176.83120503412866,175.83650135806235,176.212646484375,130478700,-0.00443948495870905,0.00869203378287553,0.00984576429611228,175.02574005126954,175.31087280273437,0.998373559227067,0.006824740216465991,0.006341809318443971,50.911655094795236,1.1906163024626237,13.960000038146973,0.058377595319172526,1
2015-06-22,177.13212346748307,177.70051827906315,176.9064312901446,177.1154022216797,70696000,0.005123104131942835,0.018222937289835484,0.021299998337051207,175.39512786865234,175.3587969970703,1.0002071802054084,0.006432054754369595,0.0064378065716492044,55.05736727539026,0.6412199796040601,12.739999771118164,-0.08739256903259651,0
2015-06-23,177.32442296569923,177.57519070489957,176.84797574033792,177.24082946777344,68476800,0.0007081667913713119,0.01341939394743119,0.022170386678936227,175.77955474853516,175.4250360107422,1.0020209130113633,0.006404189596507004,0.005919318687362433,53.83288005480864,0.6372261796621641,12.109999656677246,-0.049450559321762344,0
2015-06-24,176.973377615689,177.34952289902554,175.92852252054377,175.95359802246094,92307300,-0.007262612396804147,0.004435045219326028,0.002721042768423665,175.82730255126953,175.45887451171876,1.0020997971209837,0.006020396095675422,0.0057749522371162,54.71625276647192,0.8593487656938609,13.260000228881836,0.0949628905703972,0
2015-06-25,176.45511032865318,176.58048782172534,175.34338312329731,175.41860961914062,97107400,-0.003040508459804414,-0.00892560877720927,-0.003539892350521434,175.76498565673828,175.4663751220703,1.0017018105859896,0.006006894094464024,0.005805806962460595,53.687588680555145,0.8948172283881478,14.010000228881836,0.05656108499654566,0
2015-06-26,175.77801604409242,176.02042951258704,174.83347592995116,175.38516235351562,104174800,-0.0001906711363043323,-0.004695940656749387,0.003955275851295292,175.83408203125,175.47420349121094,1.0020508914295034,0.005433061499937291,0.005639893395944029,58.545869409016234,0.969204857877127,14.020000457763672,0.0007137921997475427,0
2015-06-29,173.90563875410464,175.39351099709685,171.6320336459103,171.70726013183594,202621300,-0.020970429723503714,-0.030534566853055778,-0.012868059060155868,175.61024780273436,175.44873565673828,1.0009205660296812,0.00864637268186114,0.007294314872905356,44.42171455060313,1.79391952655419,18.850000381469727,0.344507829244143,0
2015-06-30,173.2452980690375,173.29546181848747,171.5902514653302,172.06671142578125,182925100,0.0020933960140609997,-0.02919258535140723,-0.016164938207150592,175.32753295898436,175.3988473510742,0.9995934158452757,0.008418952239012864,0.007331615705579232,37.29884345288375,1.5565624312874962,18.229999542236328,-0.03289129054039086,1
2015-07-01,173.63812676525103,173.88889443964797,172.66014431421925,173.4458770751953,135979900,0.008015296148720541,-0.014252172024044163,-0.009880335832118448,175.15445251464843,175.3807015991211,0.9987099545023499,0.00891859005496808,0.007568537255837767,40.88207392956486,1.1338594718652468,16.09000015258789,-0.11738888883076282,0
2015-07-02,173.9224046903697,174.08957895357244,172.86918259849284,173.28712463378906,104373700,-0.0009152851833855724,-0.012150848704019057,-0.020968003759385234,174.7833221435547,175.34224487304687,0.9968123897929057,0.007986891159776804,0.007351462261376256,44.60739364962035,0.8879004018123687,16.790000915527344,0.043505329788754876,0
2015-07-06,171.99982766856422,173.57128067258205,171.79921094792178,172.79391479492188,117975400,-0.0028462001427370653,-0.01477461105501443,-0.01940117101502281,174.4414489746094,175.28510589599608,0.9951869446233083,0.007950577158571474,0.0073664074470418854,45.49803344280521,1.005203695456222,17.010000228881836,0.013102995911753457,1
2015-07-07,172.99453457998248,174.0059469390205,170.6122604041344,173.8805694580078,173820200,0.006288732241384931,0.012657061352578935,-0.018263983386510474,174.1179656982422,175.24154846191405,0.9935883768801778,0.008073049704701064,0.007386134004202249,46.08142923063669,1.4294128702847964,16.09000015258789,-0.054085835621086376,0
2015-07-08,172.54315319146906,172.82735065650917,170.72928665813495,170.9633331298828,164020100,-0.016777241627504047,-0.006412502957461208,-0.03541789076896651,173.49021606445314,175.15428619384767,0.990499403893817,0.009271222167069812,0.008301646649883842,36.46422597957228,1.3168827728964303,19.65999984741211,0.2218769211291789,0
2015-07-09,173.06135838525742,173.32049305021542,171.163911539407,171.27256774902344,144113100,0.0018087774347830265,-0.012530187300039741,-0.02660377693919025,173.02211303710936,175.0620623779297,0.9883472791699642,0.009312449779312552,0.007779743211311648,29.62506868564455,1.1526293215921395,19.969999313354492,0.01576802992616444,1
2015-07-10,173.27036398192914,173.84712590022323,171.3143987625998,173.42918395996094,129456900,0.01259171996590669,0.0008197915827392599,-0.011341018284770521,172.82317047119142,175.02744506835938,0.9874061202441305,0.010479202056090509,0.008322115436058448,40.975718832770525,1.0128942507133698,16.829999923706055,-0.15723582862362107,1
2015-07-13,174.6913649093545,175.45200949545605,174.64956816725388,175.34335327148438,106069400,0.011037181100761906,0.01475421446170877,-0.00023838437339973595,172.8189895629883,175.06621490478517,0.9871635692642404,0.011165326407766648,0.008548157722092432,44.608420730093734,0.8395335722327865,13.899999618530273,-0.1740938988982823,0
2015-07-14,175.3015169827052,176.41324374799498,175.24299900605055,176.1039581298828,81709600,0.004337802626717124,0.012786872499931379,0.025605778082249397,173.25865936279297,175.0825973510742,0.9895824141526534,0.008401968988289207,0.008526383183133403,46.66971210750466,0.6578368550172322,13.369999885559082,-0.03812947823859225,0
2015-07-15,176.14578842406027,176.6055270618989,175.56902656518767,176.0454864501953,97914100,-0.00033202933260800815,0.02972656900910753,0.023123444339960386,173.6565368652344,175.08782806396485,0.9918252958269174,0.00845190426281116,0.008452779521353452,50.290053598745374,0.7843178876867127,13.229999542236328,-0.010471229956700912,1
2015-07-16,177.09873890698512,177.4581756591797,176.8563381591246,177.4581756591797,106683300,0.008024569317112373,0.03611557876110316,0.023132856494737508,174.05776672363282,175.16157470703126,0.9936983440275379,0.008452598936608746,0.00862256224882256,56.10005430789381,0.8614708424799871,12.109999656677246,-0.08465607893511407,0
2015-07-17,177.4498073198817,177.66714532106226,177.0402323261076,177.60862731933594,89030000,0.0008478147574626504,0.024098846941123186,0.024938394555738652,174.4899169921875,175.2526370239258,0.9956478827098381,0.008395772147732026,0.008315086082237556,56.60385054288467,0.7419373481702469,11.949999809265137,-0.013212209079121462,0
2015-07-20,177.8342602024447,178.19368407736846,177.3828886087727,177.7005157470703,70446800,0.0005173646636498219,0.01344312419950322,0.028395681398686756,174.98057708740234,175.33172912597655,0.9979972133947193,0.008223484232196158,0.008242921199284105,72.61845530140741,0.6021348251797982,12.25,0.025104618872233475,0
2015-07-21,177.56683862252422,177.82597338603733,176.69752484210574,176.99844360351562,77965000,-0.003950872852580667,0.005079303629127452,0.01793112453695289,175.29236450195313,175.35102966308594,0.9996654415930974,0.008381561886217885,0.008222036062733784,68.14308521029197,0.6643318835591897,12.220000267028809,-0.002448957793566686,0
2015-07-22,176.31296470064828,177.01511678966472,176.27953496049258,176.68075561523438,88667900,-0.0017948631740112297,0.003608551277562988,0.03344239013524586,175.86410675048828,175.38077758789063,1.0027558844774505,0.005550798715380028,0.008229723653918162,62.90880217841099,0.7490863350685001,12.119999885559082,-0.008183337093661147,0
2015-07-23,176.81452935695242,176.91483134859936,175.3266569594978,175.6860809326172,90509100,-0.0056297850841398045,-0.009985985260920982,0.025768943862984228,176.30545806884766,175.40111328125,1.0051558668624159,0.006230895379960265,0.008163027907223142,58.97432677422448,0.7652224537996893,12.640000343322754,0.04290432860343918,0
