Date,Open,High,Low,Close,Volume,return_1d,return_5d,sma_10,sma_50,sma_ratio,volatility_10,rsi_14,target
2015-04-08,172.64791585986887,173.4464729378044,172.2569511284169,173.00559997558594,89351900,0.0033774545506033427,0.007508622132871956,171.91421813964843,172.06357971191406,0.9991319396439635,0.007736222104039541,45.41528792664722,1
2015-04-09,172.8391895952683,174.00375698350717,172.34840853114136,173.77084350585938,85548900,0.004423229828291353,0.015556368046514057,172.1754150390625,172.1810501098633,0.9999672724100753,0.00597607213917733,50.984333160930454,1
2015-04-10,174.02045185284246,174.76078693025497,173.82081891959464,174.7191925048828,72722900,0.005457469043081753,0.017438649243745052,172.57220001220702,172.36055236816406,1.0012279355173501,0.005919636356169476,48.85168847908217,0
2015-04-13,174.57771094024756,175.209915487167,173.87897057107162,173.9288787841797,74436600,-0.004523336614442264,0.006062268058780296,172.85085754394532,172.49360595703126,1.0020711004615617,0.006302619016950954,47.2670184754707,1
2015-04-14,173.72929738807832,174.44467827112047,173.10541915377996,174.2616729736328,75099900,0.0019133923692227217,0.010662278438893003,172.95400695800782,172.67538543701173,1.001613556676251,0.005114000544521901,52.11091461793635,1
2015-04-15,174.72748944644854,175.55100054245278,174.6443006097776,175.0435791015625,99529300,0.004486965576463886,0.011779844850479781,173.2867401123047,172.8318933105469,1.0026317295554967,0.004022407200381597,66.98172610773298,0
2015-04-16,174.71092204232482,175.5011655491069,174.51127636670884,174.99374389648438,68934900,-0.00028470170304972786,0.00703743140076174,173.6752136230469,172.93904083251954,1.0042568340091598,0.0036453365457115115,69.14406350185635,0
2015-04-17,173.8041757701656,174.04540312484284,172.19872236546422,172.98065185546875,191113200,-0.011503794342536344,-0.009950484686251482,173.8008239746094,173.01884521484374,1.0045196161076826,0.005619876959635658,57.23626360425727,1
2015-04-20,173.903967892209,174.89385667427484,173.82079174730367,174.56112670898438,92189500,0.009136714635785692,0.0036350945813272695,173.96885375976564,173.09613891601563,1.0050417926662907,0.005946410719952585,55.45697172322064,0
2015-04-21,175.2432242976131,175.4012754712299,174.05370263148143,174.35316467285156,72559800,-0.0011913421965905613,0.0005250247955130849,174.1618453979492,173.1787139892578,1.0056769760327033,0.005864931393668873,62.108211804898694,1
2015-04-22,174.69421298498898,175.39296622825637,173.77087272447622,175.2099609375,78264600,0.004914142317153258,0.0009505166472913995,174.3822814941406,173.29366302490234,1.0062819288959333,0.005949899769868446,68.408874836638,1
2015-04-23,174.81069939027384,176.29969608187733,174.69424261211802,175.65086364746094,102585900,0.002516424908731052,0.0037551042474139873,174.57028350830078,173.38132354736328,1.0068574857811181,0.005868067897480325,67.90567952024205,1
2015-04-24,176.06676766238417,176.32463531418654,175.6092543965239,176.05844116210938,61327400,0.0023203843475911867,0.017792679548995105,174.70420837402344,173.47514862060547,1.0070849327018359,0.0056899197335294315,65.55338465812846,0
2015-04-27,176.62411139539643,176.74888198105475,175.13511471141135,175.32644653320312,79358100,-0.004157679825372629,0.004384251171193565,174.84396514892578,173.52137451171876,1.0076220617830438,0.00565311830841589,63.83846876700133,1
2015-04-28,175.30147471591496,175.93366677414596,174.1285805578068,175.88375854492188,86863500,0.003178710472599544,0.00877869853949731,175.00617370605468,173.5645016479492,1.0083062610408071,0.005694443196070376,63.7519411494521,0
2015-04-29,174.99367176429075,175.7589608327745,174.35316595144636,175.16004943847656,125684900,-0.004114701166455181,-0.00028486678928740794,175.0178207397461,173.58768798828126,1.0082386761874573,0.0057487925757257405,56.66412427186741,0
2015-04-30,174.58606924936552,174.9770339137259,172.7061082608666,173.4048614501953,161304900,-0.010020481233637413,-0.012786741554390857,174.8589324951172,173.57543975830077,1.0073944374768897,0.006581736388410286,44.148051524539376,1
2015-05-01,174.18680399234466,175.32643023772877,174.08698753309534,175.2848358154297,103399700,0.010841532062665582,-0.004394025878982855,175.08935089111327,173.60327514648438,1.008560182654244,0.006368453226247746,55.503287208374836,1
2015-05-04,175.7090757652785,176.36623466355326,175.60094549420802,175.78395080566406,70927200,0.0028474510525253738,0.0026094424515372694,175.21163330078124,173.620224609375,1.0091660329030603,0.005798206149055225,56.09601697235149,0
2015-05-05,175.5426613898816,175.90035810451877,173.62943265820414,173.77084350585938,113326200,-0.011452167792213586,-0.012013133313402813,175.15340118408204,173.5974087524414,1.0089632238339432,0.006963541548452378,45.36075020023138,0
2015-05-06,174.3199083468614,174.62768423762452,171.99076022202962,173.05551147460938,135060200,-0.004116525055746112,-0.012014942737307188,174.93795623779297,173.55034881591797,1.00799541707258,0.006793896102229235,43.26185530260754,1
2015-05-07,172.95566748495605,174.17015593221083,172.62293753129305,173.74591064453125,88244900,0.0039894665245792105,0.0019667798900429023,174.7474609375,173.52007690429687,1.0070734410397943,0.006898963293070341,52.929815747350716,1
2015-05-08,175.41786522965143,176.23306228237632,175.3346764171398,176.03341674804688,155877300,0.013165812622753847,0.0042706542704322725,174.74495849609374,173.53969665527345,1.006945165077789,0.008217379224558266,55.347218989477135,0
2015-05-11,175.9919292469792,176.25811074241392,175.1184970193625,175.193359375,75708100,-0.004772147178448649,-0.0033597574065050706,174.73164978027344,173.5544400024414,1.006782942446275,0.008254272019910837,52.91755108615368,0
2015-05-12,174.361520342868,175.20999844593865,173.5379963581667,174.66929626464844,119727600,-0.002991341179946261,0.005170330883263352,174.6102035522461,173.53667358398437,1.0061861850068377,0.00821702135309838,48.078147627855,1
2015-05-13,175.07682369198315,175.70070176015165,174.4695859262921,174.70249938964844,94667900,0.00019009136528325143,0.009517107551242132,174.56444854736327,173.53398040771484,1.005938134636383,0.008128341499959828,46.52830998094123,1
2015-05-14,175.7174083707801,176.61579465109463,175.4429003940587,176.5242919921875,95934000,0.010427971030201544,0.015991060378627076,174.8763916015625,173.58246459960938,1.0074542495115375,0.007962615433873716,51.5453407949723,1
2015-05-15,176.71556091308594,176.85697176525187,176.23309363890243,176.71556091308594,76510100,0.0010835274779457116,0.0038750833656509,175.01946411132812,173.63096405029296,1.007996845888807,0.007303920975115318,54.77949244569605,1
2015-05-18,176.54929778319263,177.51422019528445,176.48274922152416,177.26467895507812,74549700,0.0031073553407232612,0.011823048473227127,175.16753692626952,173.73947235107423,1.0082195747222578,0.0073123266416759555,54.753980210835074,0
2015-05-19,177.38108188878502,177.6555898624759,176.9235685993002,177.20639038085938,72114600,-0.00032882227052988267,0.014525129318474495,175.51109161376954,173.83257080078124,1.0096559626614046,0.005949890231495943,57.38302733353519,0
2015-05-20,177.30619103184608,177.830252816043,176.7655016333957,177.08160400390625,76857500,-0.0007041866644026396,0.013618034215707286,175.91370086669923,173.97915649414062,1.011119403102887,0.005652079505732861,65.03409764467321,1
2015-05-21,176.94020486820656,177.80531050170612,176.77382717194772,177.59735107421875,64764600,0.0029124824863293597,0.006078818217714499,176.29884490966796,174.14400756835937,1.0123738816591936,0.005626870066660197,60.64323025300259,0
2015-05-22,177.2146469042835,177.6305656343087,177.10651666560295,177.17306518554688,57433500,-0.002389032753616682,0.002588930313193849,176.41280975341797,174.2573092651367,1.0123696417520232,0.00424070425429647,56.437668389752,0
2015-05-26,176.68234069195475,177.10658608628512,174.8523001010872,175.26821899414062,124308600,-0.010751330567156936,-0.011262593161288748,176.42029571533203,174.3535479736328,1.0118537750778194,0.005363567181142586,57.00972898838522,1
2015-05-27,175.7257225811501,177.16479831740622,175.31811751911465,176.931884765625,93214000,0.009492113179629058,-0.0015490728897777917,176.64655456542968,174.43751312255858,1.012663798074896,0.0059915603608713735,66.66679787959902,0
2015-05-28,176.62409580961238,176.84036903661448,176.04181197319468,176.73223876953125,74974600,-0.0011283777164201592,-0.001972905296065086,176.84952850341796,174.5277536010742,1.013303184476039,0.006033158720528476,63.40570279385937,0
2015-05-29,176.66565360922212,176.70723533026117,175.36798913054474,175.63417053222656,124919600,-0.006213174488988615,-0.011054109366596121,176.76051635742186,174.55462524414062,1.0126372538693602,0.00546475295663112,47.99350313723626,1
2015-06-01,176.2996734515906,176.63240343422953,175.2016416617787,175.9918975830078,93338800,0.0020367736511479606,-0.006666744752099163,176.68815002441406,174.6045523071289,1.0119332382217625,0.005503465168895606,54.21770253563444,0
2015-06-02,175.53434749428806,176.5075958167085,174.9104693881596,175.81716918945312,91531000,-0.0009928206693281538,0.0031320578166589286,176.54339904785155,174.6203564453125,1.0110127057445408,0.005364384894498445,56.295114836243506,1
2015-06-03,176.34956854967123,176.9068982101551,175.7922388891874,176.28302001953125,87820900,0.0026496321845346227,-0.003667313819401663,176.45106201171876,174.6522982788086,1.0102991128696097,0.005475399547024807,58.275133137441934,0
2015-06-04,175.5759968848596,176.23314311090795,174.47796498168626,174.7940673828125,151882800,-0.008446375814039175,-0.010966710998587148,176.22230834960936,174.67409301757812,1.0088634513870094,0.006025804770042291,40.61392878664468,0
2015-06-05,174.6443383544263,175.16840021447948,173.8374546971027,174.49461364746094,121704700,-0.0017131802001937313,-0.006488241333178046,175.9120346069336,174.74080780029297,1.0067026518955962,0.005842717329083094,38.091646021985355,0
2015-06-08,174.38645884786473,174.53619623751186,173.34666169944614,173.42152404785156,89063300,-0.006149700424434745,-0.014605067451721299,175.53688049316406,174.79421142578124,1.0042488195766035,0.006007440898892995,30.489888810221345,0
2015-06-09,173.3965606689453,173.93726277294067,172.7643686058993,173.3965606689453,105034700,-0.0001439462549029935,-0.0137677596088438,175.34971466064454,174.83929656982423,1.0029193556645115,0.005196069616628471,30.593403586879305,1
2015-06-10,174.16181520768131,175.85877083412583,174.10359318232116,175.4761199951172,134551300,0.011993082897083784,-0.004577298620846548,175.20413818359376,174.8842153930664,1.0018293405714649,0.005787027454097279,43.18010051892865,1
2015-06-11,175.9169953206503,176.424416715982,175.68408183028492,176.04177856445312,73876400,0.0032235643764615407,0.007138178087635172,175.13509216308594,174.9707260131836,1.0009393922837695,0.005922542215871733,43.42001993111888,0
2015-06-12,175.21826032451227,175.9170008174416,174.4196906948547,174.69419860839844,135382400,-0.007654887192367843,0.0011437886635328187,175.0410949707031,175.0424298095703,0.9999923741982522,0.00609545739343061,40.274217321597696,0
2015-06-15,173.55463763657374,174.22842422198158,172.84757043126274,173.9456024169922,124384200,-0.004285180603417316,0.003021991485878228,174.83646545410156,175.08685089111327,0.9985699358019328,0.006128593272116105,44.29293614309172,1
2015-06-16,173.795828110699,174.977048702538,173.6211493182285,174.89385986328125,85308200,0.005451459727138452,0.008635114725225934,174.74413452148437,175.12711151123048,0.9978131484814585,0.006476145322045083,40.62729819400547,1
2015-06-17,175.1766815185547,175.78393212058168,174.15352479896114,175.1766815185547,126708600,0.0016171045426895958,-0.0017064343374518787,174.6335006713867,175.18218017578124,0.996867949103933,0.006428269715976381,42.900439713803,1
2015-06-18,175.77562588574563,177.46425543522668,175.20998233094872,176.99842834472656,165867900,0.010399482456110443,0.005434220149753699,174.85393676757812,175.26203674316406,0.9976714867453926,0.00663507112983307,55.84065200406589,0
2015-06-19,176.75597855978083,176.83120503412866,175.83650135806235,176.212646484375,130478700,-0.00443948495870905,0.00869203378287553,175.02574005126954,175.31087280273437,0.998373559227067,0.006824740216465991,50.911655094795236,1
2015-06-22,177.13212346748307,177.70051827906315,176.9064312901446,177.1154022216797,70696000,0.005123104131942835,0.018222937289835484,175.39512786865234,175.3587969970703,1.0002071802054084,0.006432054754369595,55.05736727539026,1
2015-06-23,177.32442296569923,177.57519070489957,176.84797574033792,177.24082946777344,68476800,0.0007081667913713119,0.01341939394743119,175.77955474853516,175.4250360107422,1.0020209130113633,0.006404189596507004,53.83288005480864,0
2015-06-24,176.973377615689,177.34952289902554,175.92852252054377,175.95359802246094,92307300,-0.007262612396804147,0.004435045219326028,175.82730255126953,175.45887451171876,1.0020997971209837,0.006020396095675422,54.71625276647192,0
2015-06-25,176.45511032865318,176.58048782172534,175.34338312329731,175.41860961914062,97107400,-0.003040508459804414,-0.00892560877720927,175.76498565673828,175.4663751220703,1.0017018105859896,0.006006894094464024,53.687588680555145,0
2015-06-26,175.77801604409242,176.02042951258704,174.83347592995116,175.38516235351562,104174800,-0.0001906711363043323,-0.004695940656749387,175.83408203125,175.47420349121094,1.0020508914295034,0.005433061499937291,58.545869409016234,0
2015-06-29,173.90563875410464,175.39351099709685,171.6320336459103,171.70726013183594,202621300,-0.020970429723503714,-0.030534566853055778,175.61024780273436,175.44873565673828,1.0009205660296812,0.00864637268186114,44.42171455060313,1
2015-06-30,173.2452980690375,173.29546181848747,171.5902514653302,172.06671142578125,182925100,0.0020933960140609997,-0.02919258535140723,175.32753295898436,175.3988473510742,0.9995934158452757,0.008418952239012864,37.29884345288375,1
2015-07-01,173.63812676525103,173.88889443964797,172.66014431421925,173.4458770751953,135979900,0.008015296148720541,-0.014252172024044163,175.15445251464843,175.3807015991211,0.9987099545023499,0.00891859005496808,40.88207392956486,0
2015-07-02,173.9224046903697,174.08957895357244,172.86918259849284,173.28712463378906,104373700,-0.0009152851833855724,-0.012150848704019057,174.7833221435547,175.34224487304687,0.9968123897929057,0.007986891159776804,44.60739364962035,0
2015-07-06,171.99982766856422,173.57128067258205,171.79921094792178,172.79391479492188,117975400,-0.0028462001427370653,-0.01477461105501443,174.4414489746094,175.28510589599608,0.9951869446233083,0.007950577158571474,45.49803344280521,1
2015-07-07,172.99453457998248,174.0059469390205,170.6122604041344,173.8805694580078,173820200,0.006288732241384931,0.012657061352578935,174.1179656982422,175.24154846191405,0.9935883768801778,0.008073049704701064,46.08142923063669,0
2015-07-08,172.54315319146906,172.82735065650917,170.72928665813495,170.9633331298828,164020100,-0.016777241627504047,-0.006412502957461208,173.49021606445314,175.15428619384767,0.990499403893817,0.009271222167069812,36.46422597957228,1
2015-07-09,173.06135838525742,173.32049305021542,171.163911539407,171.27256774902344,144113100,0.0018087774347830265,-0.012530187300039741,173.02211303710936,175.0620623779297,0.9883472791699642,0.009312449779312552,29.62506868564455,1
2015-07-10,173.27036398192914,173.84712590022323,171.3143987625998,173.42918395996094,129456900,0.01259171996590669,0.0008197915827392599,172.82317047119142,175.02744506835938,0.9874061202441305,0.010479202056090509,40.975718832770525,1
2015-07-13,174.6913649093545,175.45200949545605,174.64956816725388,175.34335327148438,106069400,0.011037181100761906,0.01475421446170877,172.8189895629883,175.06621490478517,0.9871635692642404,0.011165326407766648,44.608420730093734,1
2015-07-14,175.3015169827052,176.41324374799498,175.24299900605055,176.1039581298828,81709600,0.004337802626717124,0.012786872499931379,173.25865936279297,175.0825973510742,0.9895824141526534,0.008401968988289207,46.66971210750466,0
2015-07-15,176.14578842406027,176.6055270618989,175.56902656518767,176.0454864501953,97914100,-0.00033202933260800815,0.02972656900910753,173.6565368652344,175.08782806396485,0.9918252958269174,0.00845190426281116,50.290053598745374,1
2015-07-16,177.09873890698512,177.4581756591797,176.8563381591246,177.4581756591797,106683300,0.008024569317112373,0.03611557876110316,174.05776672363282,175.16157470703126,0.9936983440275379,0.008452598936608746,56.10005430789381,1
2015-07-17,177.4498073198817,177.66714532106226,177.0402323261076,177.60862731933594,89030000,0.0008478147574626504,0.024098846941123186,174.4899169921875,175.2526370239258,0.9956478827098381,0.008395772147732026,56.60385054288467,1
2015-07-20,177.8342602024447,178.19368407736846,177.3828886087727,177.7005157470703,70446800,0.0005173646636498219,0.01344312419950322,174.98057708740234,175.33172912597655,0.9979972133947193,0.008223484232196158,72.61845530140741,0
2015-07-21,177.56683862252422,177.82597338603733,176.69752484210574,176.99844360351562,77965000,-0.003950872852580667,0.005079303629127452,175.29236450195313,175.35102966308594,0.9996654415930974,0.008381561886217885,68.14308521029197,0
2015-07-22,176.31296470064828,177.01511678966472,176.27953496049258,176.68075561523438,88667900,-0.0017948631740112297,0.003608551277562988,175.86410675048828,175.38077758789063,1.0027558844774505,0.005550798715380028,62.90880217841099,0
2015-07-23,176.81452935695242,176.91483134859936,175.3266569594978,175.6860809326172,90509100,-0.0056297850841398045,-0.009985985260920982,176.30545806884766,175.40111328125,1.0051558668624159,0.006230895379960265,58.97432677422448,0
2015-07-24,175.78639671419378,175.84490195814018,173.52951260680743,173.86386108398438,117755000,-0.01037202172738838,-0.02108437124857998,176.34892578125,175.38434051513673,1.005499836891253,0.0063553087771573225,53.64059271258424,0
2015-07-27,172.9778072233487,173.4876968857565,172.40939956881726,172.8524169921875,132361100,-0.005817448695150662,-0.027282412403255685,176.0998321533203,175.31090301513672,1.0045001715501716,0.005335171678316393,46.483617071686595,1
2015-07-28,173.6883023863461,175.11766940495826,172.86078552440136,174.97557067871094,123544800,0.012283043092301105,-0.011428761087504347,175.98699340820312,175.2761032104492,1.0040558306850327,0.0067035348171137045,64.51040769926936,1
2015-07-29,175.1009628370131,176.4049397326802,174.9588640988521,176.17926025390625,105791300,0.006879186451721919,-0.0028384266276303416,176.00037078857423,175.25439483642577,1.0042565320706778,0.00711357124393094,66.66694309713387,1
2015-07-30,175.6693676290362,176.38822831017677,175.05080893679738,176.22105407714844,91304400,0.00023722328713349228,0.0030450513876305596,175.87665863037108,175.23468811035156,1.0036634899570527,0.0065537228639262115,61.074445394040794,0
2015-07-31,176.72260984193838,176.74768534385558,175.66940049768033,175.95359802246094,103266900,-0.0015177304215330256,0.012019386463913317,175.7111557006836,175.21212799072265,1.0028481345194744,0.006535113484876301,52.7843957430277,0
2015-08-03,175.92014564608382,175.97865089150653,174.40718494905138,175.36009216308594,113965700,-0.0033730816877028946,0.014507608366342906,175.47711334228515,175.1673828125,1.0017681975080754,0.0065560314810503345,46.55336730711583,0
2015-08-04,175.28484070143256,175.74457936960462,174.53255033866034,175.01736450195312,81820800,-0.001954422222897101,0.0002388551903564906,175.2790054321289,175.12426879882813,1.0008835818950859,0.006496657255003137,45.358556488266714,1
2015-08-05,175.91175866861994,176.6306193101824,175.30992125919204,175.59413146972656,85786800,0.0032954842476045076,-0.0033212126293209465,175.17034301757812,175.13078704833984,1.0002258653084644,0.006634641958027675,40.89780615088413,0
2015-08-06,175.77802191913275,175.88669090895726,173.57128890569496,174.1564178466797,116030800,-0.008187708843189534,-0.011716172288725901,175.0173767089844,175.07527770996094,0.9996692793995022,0.006894459382926059,35.02528394800244,0
2015-08-07,173.99759323049022,174.14804620817122,172.9192958721393,173.82205200195312,117858000,-0.0019199168704820968,-0.012114250827855888,175.01319580078126,175.0170739746094,0.9999778411686354,0.006066122642376125,33.52292395674377,1
2015-08-10,174.93378755052083,176.09566570104846,174.93378755052083,176.0120849609375,80270700,0.012599281470683454,0.0037180226687221207,175.32916259765625,175.0246322631836,1.001739928434843,0.006851113489229924,46.2799225621701,0
2015-08-11,174.67467215788415,175.09261413792316,173.66324695417575,174.4239044189453,126081400,-0.009023133510091985,-0.003390864013388728,175.27399597167968,174.99327239990234,1.00160419636668,0.006546798400358485,42.232606405493605,1
2015-08-12,173.11989537119487,174.81673847505203,171.6570987123818,174.63284301757812,172123700,0.0011978782342296768,-0.005474490770861373,175.11935424804688,174.96958587646483,1.0008559680291396,0.006085139405772219,46.16781128032023,0
2015-08-13,174.47403258091833,175.15946346067116,173.87219518806353,174.41552734375,89383300,-0.0012444146821010138,0.0014877975803246901,174.93880157470704,174.9322360229492,1.0000375319718486,0.006073356900682684,52.27264726885051,1
2015-08-14,174.2232668953725,175.12602299512452,174.08116816965813,175.05079650878906,72786500,0.003642274141034685,0.007068979411324339,174.84852142333983,174.93737060546874,0.9994921086225236,0.006242532685353833,59.346128446746924,1
2015-08-17,174.45729485573594,176.02874755859375,173.9975562639797,176.02874755859375,79072600,0.00558667009410363,9.466735002860993e-05,174.91538696289064,174.9680532836914,0.9996989946460948,0.006424176516397215,54.96046490568641,0
2015-08-18,175.75295212180188,176.10402184503204,175.284859157495,175.51890563964844,71692700,-0.002896355998758704,0.00627781624514645,174.96554107666014,175.01000091552734,0.9997459582958996,0.0064692677035134045,46.67222359778481,0
2015-08-19,174.77496910362504,175.54398079413636,173.32053921802657,174.13134765625,172946000,-0.007905461684265425,-0.0028717127469409798,174.8192626953125,175.02469665527343,0.9988262573003308,0.00685229497807743,40.72694279117322,0
2015-08-20,172.6183941900729,174.10626663748775,170.43673651645807,170.49525451660156,194327900,-0.02088132429105405,-0.02247662743593981,174.4531463623047,174.92507934570312,0.9973020850688553,0.00915769871782536,31.353354142297448,0
2015-08-21,168.62285717821266,170.4701662267819,165.10379306833215,165.3629150390625,346588500,-0.030102535651743367,-0.05534325843093291,173.60723266601562,174.7115020751953,0.9936794693190583,0.012738092684299488,23.93187014138283,0
2015-08-24,156.71991719461926,165.07039133423086,152.4652573590027,158.40003967285156,507244300,-0.0421066317352119,-0.10014675517630556,171.84602813720704,174.38561889648437,0.9854369255025276,0.0157722301699476,17.789942366743418,0
2015-08-25,163.35678309850042,163.3735043476429,156.243415760208,156.53598022460938,369833100,-0.01176804912481133,-0.10815316644015671,170.05723571777344,174.0374264526367,0.9771302597608426,0.015770007049041263,14.814683350602095,1
2015-08-26,160.55659728431232,162.82183573989923,157.45546208959075,162.54600524902344,339257000,0.03839388884134132,-0.06653220435700646,168.84855194091796,173.79046936035155,0.9715639330647838,0.022021834027093446,31.660924005992683,1
2015-08-27,164.68583548232655,166.6919515691399,163.17288779329004,166.5665740966797,274143900,0.02473495944423032,-0.023042755243016577,168.06365661621095,173.61826721191406,0.9680067617025385,0.02419230299180486,39.73505587599212,1
2015-08-28,165.92290192031953,167.04298293263898,165.43808788038152,166.57489013671875,160414400,4.992622369859312e-05,0.007329183193039102,167.2160659790039,173.4097964477539,0.964282695697552,0.024087207243788662,35.76992632746315,0
2015-08-31,165.5969474230745,166.44955250791443,164.67747010073978,165.22915649414062,163298800,-0.008078850548684735,0.043113100447407904,166.1361068725586,173.19012664794923,0.9592700813151455,0.023825652819574935,36.03338709026947,0
2015-09-01,161.42590578259393,162.80512196514383,159.42814363445524,160.29747009277344,256000400,-0.029847555395237202,0.024029554500931916,164.61396331787108,172.85376800537108,0.9523307777285829,0.024927386303541903,30.957076737781804,1
2015-09-02,162.6797172217289,163.38186937689952,160.84077523011493,163.34007263183594,160269300,0.018980976663584004,0.004885185468544551,163.5348358154297,172.57575286865233,0.9476118927315142,0.026433227438468446,36.31474534005504,1
2015-09-03,164.0505780006922,165.5468174006703,162.96393907885664,163.4571075439453,152087800,0.0007165107142639293,-0.01866801049128597,162.83102111816407,172.32582305908204,0.9449020363148786,0.025966113056404883,35.48854712816842,0
2015-09-04,161.2002023394496,162.04444041936074,160.16370179460242,160.9828643798828,207081000,-0.015136956729748241,-0.03357064052238723,162.39301605224608,172.03710815429687,0.9439417913639818,0.02468812716309415,31.84748787466306,1
2015-09-08,163.78310551299384,165.17903019862646,163.1394712911374,165.028564453125,116025700,0.025131246662969398,-0.0012140232709033638,163.05586853027344,171.82997619628907,0.9489372700838149,0.021642610051754035,38.33858086875574,0
2015-09-09,166.60838901088866,166.7337664970237,162.45404490926228,162.8218231201172,149347700,-0.013371874986130794,0.015747928060765748,163.68445281982423,171.6522674560547,0.9535816522885704,0.02178056052611076,37.65282354779522,1
2015-09-10,162.62957308634384,164.85302736988268,162.37045111243074,163.70787048339844,158611100,0.005441821902630206,0.002251730672310215,163.8006393432617,171.48509063720704,0.9551888081617398,0.018228343789652,42.11648834960541,1
2015-09-11,163.31497975651632,164.5186544606328,162.60447342977204,164.4517822265625,119691200,0.004544141591772188,0.006085233597748374,163.58916015625,171.30520874023438,0.954957303162422,0.016307212245351248,48.821594005664686,0
2015-09-14,164.62731608485382,164.6774670734092,163.35676910495962,163.84158325195312,79452000,-0.0037105038713944882,0.01775790785610809,163.31582946777343,171.11629791259764,0.9544142285686398,0.016319639521107005,58.42165097108862,1
2015-09-15,164.34315114862494,166.33255911859737,163.79983165905676,165.88954162597656,113806200,0.012499625146286109,0.005217140291468247,163.38186798095703,170.97821044921875,0.9555712833331013,0.016695638307842483,64.39418310583451,1
2015-09-16,166.19043492787617,167.51948720226258,165.84771948467198,167.3272247314453,99581600,0.008666508396956152,0.027670747845664367,164.08484344482423,170.8471435546875,0.9604190039753361,0.012927909328530982,58.56283838217114,0
2015-09-17,167.19350906595068,169.59249188964412,166.57495035938427,166.9510955810547,276046600,-0.002247865826940587,0.019811051772157473,164.4459457397461,170.76689880371094,0.9629849045204568,0.011970741115879027,50.79204435448385,0
